"","values","value2"
"269",0.02155,0.02155
"270",0.0238,0.0238
"271",0.0253,0.0253
"272",0.0193,0.0193
"273",0.02425,0.02425
"274",0.02,0.02
"275",0.02125,0.02125
"276",0.0141,0.0141
"277",0.01185,0.01185
"278",0.0147,0.0147
"279",0.012,0.012
"280",0.0085,0.0085
"281",0.01185,0.01185
"282",0.0099,0.0099
"283",0.01095,0.01095
"284",0.0114,0.0114
"285",0.0147,0.0147
"286",0.0089,0.0089
"287",0.0094,0.0094
"288",0.006,0.006
"289",0.0092,0.0092
"290",0.0097,0.0097
"291",0.01025,0.01025
"292",0.0091,0.0091
"293",0.0184,0.0184
"294",0.0155,0.0155
"295",0.01485,0.01485
"296",0.017,0.017
"297",0.0257,0.0257
"298",0.0123,0.0123
"299",0.05495,0.05495
"300",0.0141,0.0141
"301",0.07895,0.07895
"302",0.0188,0.0188
"303",0.0521,0.0521
"304",0.0141,0.0141
"305",0.03835,0.03835
"306",0.0248,0.0248
"307",0.0204,0.0204
"308",0.0268,0.0268
"309",0.01925,0.01925
"310",0.0269,0.0269
"311",0.025,0.025
"312",0.0162,0.0162
"313",0.02335,0.02335
"314",0.0118,0.0118
"315",0.01305,0.01305
"316",0.0107,0.0107
"317",0.01605,0.01605
"318",0.016,0.016
"319",0.00795,0.00795
"320",0.0058,0.0058
"321",0.01055,0.01055
"322",0.0088,0.0088
"323",0.0135,0.0135
"324",0.0114,0.0114
"325",0.01275,0.01275
"326",0.0126,0.0126
"327",0.02595,0.02595
"328",0.0202,0.0202
"329",0.021,0.021
"330",0.0149,0.0149
"331",0.00865,0.00865
"332",0.0052,0.0052
"333",0.0557,0.0557
"334",0.0075,0.0075
"335",0.04155,0.04155
"336",0.0113,0.0113
"337",0.05625,0.05625
"338",0.0122,0.0122
"339",0.07015,0.07015
"340",0.0148,0.0148
"341",0.114,0.114
"342",0.0219,0.0219
"343",0.0884,0.0884
"344",0.0213,0.0213
"345",0.0559,0.0559
"346",0.0491,0.0491
"347",0.03695,0.03695
"348",0.0263,0.0263
"349",0.024,0.024
"350",0.0225,0.0225
"351",0.0193,0.0193
"352",0.0178,0.0178
"353",0.0274,0.0274
"354",0.0114,0.0114
"355",0.0155,0.0155
"356",0.0202,0.0202
"357",0.01235,0.01235
"358",0.018,0.018
"359",0.01665,0.01665
"360",0.0186,0.0186
"361",0.0225,0.0225
"362",0.016,0.016
"363",0.0231,0.0231
"364",0.0183,0.0183
"365",0.01625,0.01625
"366",0.0149,0.0149
"367",0.0176,0.0176
"368",0.0184,0.0184
"369",0.0093,0.0093
"370",0.0068,0.0068
"371",0.01805,0.01805
"372",0.0205,0.0205
"373",0.01435,0.01435
"374",0.0157,0.0157
"375",0.06475,0.06475
"376",0.0114,0.0114
"377",0.0575,0.0575
"378",0.0225,0.0225
"379",0.1182,0.1182
"380",0.0142,0.0142
"381",0.1055,0.1055
"382",0.0081,0.0081
"383",0.0665,0.0665
"384",0.0131,0.0131
"385",0.03835,0.03835
"386",0.0221,0.0221
"387",0.02615,0.02615
"388",0.0175,0.0175
"389",0.0225,0.0225
"390",0.0122,0.0122
"391",0.0232,0.0232
"392",0.0119,0.0119
"393",0.0162,0.0162
"394",0.0146,0.0146
"395",0.0125,0.0125
"396",0.0099,0.0099
"397",0.0098,0.0098
"398",0.011,0.011
"399",0.01015,0.01015
"400",0.0077,0.0077
"401",0.0095,0.0095
"402",0.0049,0.0049
"403",0.00915,0.00915
"404",0.0133,0.0133
"405",0.01185,0.01185
"406",0.0084,0.0084
"407",0.01075,0.01075
"408",0.0096,0.0096
"409",0.01025,0.01025
"410",0.0081,0.0081
"411",0.03045,0.03045
"412",0.0164,0.0164
