"","values","value2"
"257",0.1018,0.1018
"258",0.0614,0.0614
"259",0.0893,0.0893
"260",0.0565,0.0565
"261",0.10865,0.10865
"262",0.0479,0.0479
"263",0.086,0.086
"264",0.1297,0.1297
"265",0.05725,0.05725
"266",0.0474,0.0474
"267",0.0585,0.0585
"268",0.064,0.064
"269",0.04465,0.04465
"270",0.0533,0.0533
"271",0.0493,0.0493
"272",0.0332,0.0332
"273",0.03565,0.03565
"274",0.0302,0.0302
"275",0.03555,0.03555
"276",0.03,0.03
"277",0.02965,0.02965
"278",0.0456,0.0456
"279",0.0439,0.0439
"280",0.0218,0.0218
"281",0.03235,0.03235
"282",0.0336,0.0336
"283",0.0364,0.0364
"284",0.0372,0.0372
"285",0.08145,0.08145
"286",0.026,0.026
"287",0.0475,0.0475
"288",0.0354,0.0354
"289",0.06235,0.06235
"290",0.1119,0.1119
"291",0.032,0.032
"292",0.019,0.019
"293",0.0306,0.0306
"294",0.0364,0.0364
"295",0.0237,0.0237
"296",0.0341,0.0341
"297",0.03755,0.03755
"298",0.0387,0.0387
"299",0.07325,0.07325
"300",0.0443,0.0443
"301",0.0973,0.0973
"302",0.0523,0.0523
"303",0.06675,0.06675
"304",0.0389,0.0389
"305",0.04895,0.04895
"306",0.0533,0.0533
"307",0.03985,0.03985
"308",0.0417,0.0417
"309",0.05995,0.05995
"310",0.0451,0.0451
"311",0.03845,0.03845
"312",0.0279,0.0279
"313",0.0569,0.0569
"314",0.0772,0.0772
"315",0.03795,0.03795
"316",0.0304,0.0304
"317",NA,NA
"318",0.0416,0.0416
"319",0.02725,0.02725
"320",0.0136,0.0136
"321",0.0476,0.0476
"322",0.0277,0.0277
"323",0.039,0.039
"324",0.0363,0.0363
"325",0.0455,0.0455
"326",0.0404,0.0404
"327",0.07735,0.07735
"328",0.0534,0.0534
"329",0.04705,0.04705
"330",0.0572,0.0572
"331",0.03455,0.03455
"332",0.0182,0.0182
"333",0.0756,0.0756
"334",0.0268,0.0268
"335",0.06025,0.06025
"336",0.0393,0.0393
"337",0.07645,0.07645
"338",0.03,0.03
"339",0.08845,0.08845
"340",0.0347,0.0347
"341",0.12405,0.12405
"342",0.058,0.058
"343",0.1084,0.1084
"344",0.0536,0.0536
"345",0.0934,0.0934
"346",0.0761,0.0761
"347",0.12685,0.12685
"348",0.0539,0.0539
"349",0.0844,0.0844
"350",0.0378,0.0378
"351",0.03185,0.03185
"352",0.0309,0.0309
"353",0.0508,0.0508
"354",0.0297,0.0297
"355",0.04615,0.04615
"356",0.0434,0.0434
"357",0.0303,0.0303
"358",0.0475,0.0475
"359",0.2031,0.2031
"360",0.0498,0.0498
"361",0.0828,0.0828
"362",0.0547,0.0547
"363",0.059,0.059
"364",0.0631,0.0631
"365",0.04875,0.04875
"366",0.0411,0.0411
"367",0.071,0.071
"368",0.0335,0.0335
"369",0.08025,0.08025
"370",0.0217,0.0217
"371",0.0513,0.0513
"372",0.0602,0.0602
"373",0.0355,0.0355
"374",0.0525,0.0525
"375",0.09115,0.09115
"376",0.0337,0.0337
"377",0.0877,0.0877
"378",0.084,0.084
"379",0.1333,0.1333
"380",0.0423,0.0423
"381",0.11905,0.11905
"382",0.037,0.037
"383",0.07715,0.07715
"384",0.0512,0.0512
"385",0.0497,0.0497
"386",0.0507,0.0507
"387",0.04255,0.04255
"388",0.0335,0.0335
"389",0.0344,0.0344
"390",0.0311,0.0311
"391",0.0653,0.0653
"392",0.0308,0.0308
"393",0.06015,0.06015
"394",0.0414,0.0414
"395",0.03175,0.03175
"396",0.0277,0.0277
"397",0.03745,0.03745
"398",0.0292,0.0292
"399",0.2369,0.2369
"400",0.0211,0.0211
"401",0.09415,0.09415
"402",0.0207,0.0207
"403",0.03415,0.03415
"404",0.0455,0.0455
"405",0.04295,0.04295
"406",0.0227,0.0227
"407",0.043,0.043
"408",0.0279,0.0279
"409",0.0245,0.0245
"410",0.0682,0.0682
"411",0.04215,0.04215
"412",0.0415,0.0415
"413",0.0286,0.0286
"414",0.0418,0.0418
"415",0.123,0.123
"416",0.0529,0.0529
"417",0.10385,0.10385
"418",0.0475,0.0475
"419",0.11555,0.11555
"420",0.2041,0.2041
"421",0.05045,0.05045
"422",0.0569,0.0569
"423",0.0961,0.0961
"424",0.0645,0.0645
"425",0.1134,0.1134
"426",0.0572,0.0572
"427",0.0539,0.0539
"428",0.0414,0.0414
"429",0.05675,0.05675
"430",0.0347,0.0347
"431",0.04985,0.04985
"432",0.0669,0.0669
"433",0.0654,0.0654
"434",0.031,0.031
