"","values","value2"
"1299",1.6,1.6
"1300",8,8
"1301",NA,NA
"1302",NA,NA
"1303",1.5,1.5
"1304",7.2,7.2
"1305",NA,NA
"1306",NA,NA
"1307",7.4,7.4
"1308",8.4,8.4
"1309",7.7,7.7
"1310",9.4,9.4
"1311",NA,NA
"1312",NA,NA
"1313",8.6,8.6
"1314",11,11
"1315",NA,NA
"1316",NA,NA
"1317",9.4,9.4
"1318",10.8,10.8
"1319",NA,NA
"1320",NA,NA
"1321",9.9,9.9
"1322",12.1,12.1
"1323",NA,NA
"1324",NA,NA
"1325",NA,NA
"1326",NA,NA
"1327",8.8,8.8
"1328",11.5,11.5
"1329",NA,NA
"1330",NA,NA
"1331",8,8
"1332",11.8,11.8
"1333",6.1,6.1
"1334",12.6,12.6
"1335",NA,NA
"1336",NA,NA
"1337",6.4,6.4
"1338",10,10
"1339",NA,NA
"1340",NA,NA
"1341",4.9,4.9
"1342",10.2,10.2
"1343",NA,NA
"1344",NA,NA
"1345",3,3
"1346",7.9,7.9
"1347",NA,NA
"1348",NA,NA
"1349",2.9,2.9
"1350",10.3,10.3
"1351",NA,NA
"1352",NA,NA
"1353",0.8,0.8
"1354",9.3,9.3
"1355",NA,NA
"1356",NA,NA
"1357",0.6,0.6
"1358",7.6,7.6
"1359",NA,NA
"1360",NA,NA
"1361",0.3,0.3
"1362",7.9,7.9
"1363",NA,NA
"1364",NA,NA
"1365",1.9,1.9
"1366",7.1,7.1
"1367",NA,NA
"1368",NA,NA
"1369",0,0
"1370",7.1,7.1
"1371",NA,NA
"1372",NA,NA
"1373",1.9,1.9
"1374",7,7
"1375",NA,NA
"1376",NA,NA
"1377",1.8,1.8
"1378",7.3,7.3
"1379",NA,NA
"1380",NA,NA
"1381",4.4,4.4
"1382",8.2,8.2
"1383",NA,NA
"1384",NA,NA
"1385",5.2,5.2
"1386",8.2,8.2
"1387",NA,NA
"1388",NA,NA
"1389",5.6,5.6
"1390",8.5,8.5
"1391",NA,NA
"1392",NA,NA
"1393",5.6,5.6
"1394",9.6,9.6
"1395",NA,NA
"1396",NA,NA
"1397",10.1,10.1
"1398",10.9,10.9
"1399",NA,NA
"1400",NA,NA
"1401",10.7,10.7
"1402",12.6,12.6
"1403",NA,NA
"1404",NA,NA
"1405",8.1,8.1
"1406",11.1,11.1
"1407",9.5,9.5
"1408",11.5,11.5
"1409",8.2,8.2
"1410",11.4,11.4
"1411",7.2,7.2
"1412",9.7,9.7
"1413",3.9,3.9
"1414",10.9,10.9
"1415",6,6
"1416",8.4,8.4
"1417",3,3
"1418",9.2,9.2
"1419",0.4,0.4
"1420",7.1,7.1
"1421",0.2,0.2
"1422",8.2,8.2
"1423",0.4,0.4
"1424",7.1,7.1
"1425",0,0
"1426",8.3,8.3
"1427",1.9,1.9
"1428",11.1,11.1
"1429",0.1,0.1
"1430",8.8,8.8
"1431",2.6,2.6
"1432",7.8,7.8
"1433",5.8,5.8
"1434",8.6,8.6
"1435",5.4,5.4
"1436",8.1,8.1
"1437",6.7,6.7
"1438",9.3,9.3
"1439",7.4,7.4
"1440",10.1,10.1
"1441",10,10
"1442",12.8,12.8
"1443",10.7,10.7
"1444",11.8,11.8
"1445",10.2,10.2
"1446",12.2,12.2
"1447",9.6,9.6
"1448",13.3,13.3
"1449",7.3,7.3
"1450",11.9,11.9
"1451",4.6,4.6
"1452",12.3,12.3
"1453",2.1,2.1
"1454",11.7,11.7
"1455",1.2,1.2
"1456",10.4,10.4
"1457",2.5,2.5
"1458",9.2,9.2
"1459",0.1,0.1
"1460",10,10
"1461",0.2,0.2
"1462",7.8,7.8
"1463",0,0
"1464",6.8,6.8
"1465",0,0
"1466",8.2,8.2
"1467",0.2,0.2
"1468",8,8
"1469",0.1,0.1
"1470",7.8,7.8
"1471",2.5,2.5
"1472",7.6,7.6
"1473",6.1,6.1
"1474",7.6,7.6
"1475",4.9,4.9
"1476",9.2,9.2
"1477",6.2,6.2
"1478",10.4,10.4
"1479",8.3,8.3
"1480",10,10
"1481",7.5,7.5
"1482",12.3,12.3
"1483",11.3,11.3
"1484",13.6,13.6
"1485",10.1,10.1
"1486",13.3,13.3
"1487",9.8,9.8
"1488",12.5,12.5
"1489",6.6,6.6
"1490",12.3,12.3
"1491",1.7,1.7
"1492",10.1,10.1
"1493",3.9,3.9
"1494",8.3,8.3
"1495",2.5,2.5
"1496",11.3,11.3
"1497",0.8,0.8
"1498",8.5,8.5
"1499",0.3,0.3
"1500",7.3,7.3
"1501",0.1,0.1
"1502",5.7,5.7
"1503",0,0
"1504",8,8
"1505",1.3,1.3
"1506",7.7,7.7
"1507",0,0
"1508",8.9,8.9
"1509",1.5,1.5
"1510",6.4,6.4
"1511",0.7,0.7
"1512",8.7,8.7
"1513",2.2,2.2
"1514",8,8
"1515",6.1,6.1
"1516",9.1,9.1
"1517",2.9,2.9
"1518",9.7,9.7
"1519",8.3,8.3
"1520",9.9,9.9
"1521",8.2,8.2
"1522",10.9,10.9
"1523",10.3,10.3
"1524",11.9,11.9
"1525",9.6,9.6
"1526",12.5,12.5
"1527",8.4,8.4
"1528",12.5,12.5
"1529",5.5,5.5
"1530",10.6,10.6
"1531",5.9,5.9
"1532",8.2,8.2
"1533",6.5,6.5
"1534",9.1,9.1
"1535",3.9,3.9
"1536",9.9,9.9
"1537",1.4,1.4
"1538",8.6,8.6
"1539",1.5,1.5
"1540",10.8,10.8
"1541",0.6,0.6
"1542",7.9,7.9
"1543",0,0
"1544",9,9
"1545",0.1,0.1
"1546",5.4,5.4
"1547",1.5,1.5
"1548",7.7,7.7
"1549",0.1,0.1
"1550",8.7,8.7
"1551",0.6,0.6
"1552",7.3,7.3
"1553",4.6,4.6
"1554",10.2,10.2
"1555",2.6,2.6
"1556",8.4,8.4
"1557",8.3,8.3
"1558",8.4,8.4
"1559",9,9
"1560",11.5,11.5
"1561",10.2,10.2
"1562",13.2,13.2
"1563",11.4,11.4
"1564",13.1,13.1
"1565",8.6,8.6
"1566",13,13
"1567",9.1,9.1
"1568",11.2,11.2
"1569",6.6,6.6
"1570",10.6,10.6
"1571",5,5
"1572",9.4,9.4
"1573",1.4,1.4
"1574",8.9,8.9
"1575",0,0
"1576",9.8,9.8
"1577",0.1,0.1
"1578",9.6,9.6
"1579",0.1,0.1
"1580",8.6,8.6
"1581",0.1,0.1
"1582",9.2,9.2
"1583",0,0
"1584",6.6,6.6
"1585",0.1,0.1
"1586",7.6,7.6
"1587",7.3,7.3
"1588",7.6,7.6
"1589",7.8,7.8
"1590",12.2,12.2
"1591",7.7,7.7
"1592",11,11
"1593",NA,NA
"1594",NA,NA
"1595",NA,NA
"1596",NA,NA
"1597",7.9,7.9
"1598",10.7,10.7
"1599",10.3,10.3
"1600",11.5,11.5
"1601",4.8,4.8
"1602",11.6,11.6
"1603",2.5,2.5
"1604",9.3,9.3
"1605",4,4
"1606",9.4,9.4
"1607",4.4,4.4
"1608",9.8,9.8
"1609",0.1,0.1
"1610",7.6,7.6
"1611",0.4,0.4
"1612",8.8,8.8
"1613",0.9,0.9
"1614",7.7,7.7
"1615",0.1,0.1
"1616",8.3,8.3
"1617",1,1
"1618",8.4,8.4
"1619",2.8,2.8
"1620",8.4,8.4
"1621",7.3,7.3
"1622",10.1,10.1
"1623",8.6,8.6
"1624",10.5,10.5
"1625",NA,NA
"1626",NA,NA
"1627",NA,NA
"1628",NA,NA
"1629",9.6,9.6
"1630",11.5,11.5
"1631",5.7,5.7
"1632",10.2,10.2
"1633",2,2
"1634",9.9,9.9
"1635",0.7,0.7
"1636",11,11
"1637",0.1,0.1
"1638",12.4,12.4
"1639",1.7,1.7
"1640",9.4,9.4
"1641",0.1,0.1
"1642",8,8
"1643",0.1,0.1
"1644",9.2,9.2
"1645",0.2,0.2
"1646",7.8,7.8
"1647",0.8,0.8
"1648",8,8
"1649",0.1,0.1
"1650",6.5,6.5
"1651",5.3,5.3
"1652",7.3,7.3
"1653",6.1,6.1
"1654",9.8,9.8
"1655",7.4,7.4
"1656",8.9,8.9
"1657",10.2,10.2
"1658",10.5,10.5
"1659",9.4,9.4
"1660",11.6,11.6
"1661",10.7,10.7
"1662",11.8,11.8
"1663",6.3,6.3
"1664",10.2,10.2
"1665",6.1,6.1
"1666",10.3,10.3
"1667",2.4,2.4
"1668",10.3,10.3
"1669",1.3,1.3
"1670",8.7,8.7
"1671",0.9,0.9
"1672",9,9
"1673",0.1,0.1
"1674",8.2,8.2
"1675",0.2,0.2
"1676",6.7,6.7
"1677",0.1,0.1
"1678",6.8,6.8
"1679",2.9,2.9
"1680",9.3,9.3
"1681",3.3,3.3
"1682",7.6,7.6
"1683",5.2,5.2
"1684",10.3,10.3
"1685",7.7,7.7
"1686",9.9,9.9
"1687",10.2,10.2
"1688",10.8,10.8
"1689",10.5,10.5
"1690",12.6,12.6
"1691",8.7,8.7
"1692",10.9,10.9
"1693",5.2,5.2
"1694",10,10
"1695",6.4,6.4
"1696",10,10
"1697",3,3
"1698",14.3,14.3
"1699",0,0.1
"1700",5.6,5.6
"1701",1.8,1.8
"1702",10.4,10.4
"1703",0.1,0.1
"1704",9.2,9.2
"1705",0.1,0.1
"1706",7.3,7.3
"1707",0.1,0.1
"1708",8.4,8.4
"1709",1.8,1.8
"1710",8.7,8.7
"1711",1.2,1.2
"1712",9.1,9.1
"1713",4.6,4.6
"1714",8.3,8.3
"1715",6.1,6.1
"1716",9.2,9.2
"1717",8.9,8.9
"1718",10.6,10.6
"1719",10.3,10.3
"1720",12.9,12.9
"1721",9.3,9.3
"1722",11.5,11.5
"1723",9.7,9.7
"1724",11.2,11.2
"1725",7.8,7.8
"1726",11.7,11.7
"1727",6.7,6.7
"1728",10.9,10.9
"1729",3.9,3.9
"1730",8.5,8.5
"1731",1.7,1.7
"1732",8.1,8.1
"1733",1.1,1.1
"1734",11.7,11.7
"1735",0.2,0.2
"1736",6.9,6.9
"1737",0.7,0.7
"1738",7.3,7.3
"1739",1.4,1.4
"1740",6.9,6.9
"1741",0.2,0.2
"1742",6.9,6.9
"1743",0.2,0.2
"1744",7.2,7.2
"1745",3.6,3.6
"1746",8.4,8.4
"1747",6.7,6.7
"1748",9,9
"1749",6.7,6.7
"1750",9,9
"1751",9.6,9.6
"1752",10.2,10.2
"1753",9.1,9.1
"1754",10.8,10.8
"1755",8.6,8.6
"1756",10.2,10.2
"1757",8.9,8.9
"1758",11.8,11.8
"1759",7.3,7.3
"1760",9.5,9.5
"1761",4.2,4.2
"1762",9.7,9.7
"1763",4.9,4.9
"1764",9,9
"1765",2.6,2.6
"1766",9.1,9.1
"1767",0.6,0.6
"1768",7.9,7.9
"1769",0.3,0.3
"1770",7.9,7.9
"1771",0.2,0.2
"1772",7.1,7.1
"1773",0.8,0.8
"1774",6.2,6.2
"1775",1.7,1.7
"1776",7.3,7.3
"1777",5.2,5.2
"1778",6.8,6.8
"1779",6.5,6.5
"1780",9.6,9.6
"1781",9.1,9.1
"1782",10.9,10.9
"1783",9.5,9.5
"1784",11.7,11.7
"1785",10.3,10.3
"1786",12.5,12.5
"1787",9.9,9.9
"1788",13,13
"1789",8.2,8.2
"1790",10.3,10.3
"1791",6.7,6.7
"1792",12.6,12.6
"1793",2.2,2.2
"1794",10.6,10.6
"1795",3,3
"1796",10,10
"1797",0.5,0.5
"1798",7.5,7.5
"1799",0.2,0.2
"1800",9.4,9.4
"1801",0.5,0.5
"1802",7.1,7.1
"1803",0.3,0.3
"1804",9.7,9.7
"1805",0.3,0.3
"1806",6.1,6.1
"1807",0.3,0.3
"1808",9.2,9.2
"1809",3.4,3.4
"1810",7.7,7.7
"1811",1.4,1.4
"1812",7.8,7.8
"1813",5.9,5.9
"1814",10.7,10.7
"1815",8.9,8.9
"1816",12.5,12.5
"1817",7.8,7.8
"1818",12.9,12.9
"1819",10.3,10.3
"1820",14,14
"1821",8.5,8.5
"1822",11.6,11.6
"1823",7.5,7.5
"1824",10.5,10.5
"1825",4.6,4.6
"1826",10.4,10.4
"1827",2.9,2.9
"1828",11.5,11.5
"1829",2.8,2.8
"1830",9.9,9.9
"1831",1.8,1.8
"1832",8.1,8.1
"1833",0.2,0.2
"1834",9.2,9.2
"1835",0.1,0.1
"1836",7.9,7.9
"1837",0.1,0.1
"1838",7,7
"1839",0.1,0.1
"1840",11.4,11.4
"1841",0.2,0.2
"1842",9.9,9.9
"1843",2.8,2.8
"1844",7.4,7.4
"1845",2.7,2.7
"1846",7.7,7.7
"1847",4.3,4.3
"1848",8.3,8.3
"1849",5.8,5.8
"1850",10.7,10.7
"1851",8.8,8.8
"1852",12.3,12.3
"1853",10.6,10.6
"1854",13.3,13.3
"1855",7.5,7.5
"1856",12.3,12.3
"1857",7.3,7.3
"1858",11.2,11.2
"1859",3.6,3.6
"1860",11.8,11.8
"1861",0.9,0.9
"1862",9.7,9.7
"1863",2.4,2.4
"1864",9.5,9.5
"1865",1.4,1.4
"1866",8.6,8.6
"1867",1,1
"1868",2.76,2.76
"1869",0.2,0.2
"1870",7.8,7.8
"1871",0.1,0.1
"1872",7.2,7.2
"1873",0.2,0.2
"1874",7,7
"1875",0.1,0.1
"1876",6.8,6.8
"1877",0.2,0.2
"1878",7.4,7.4
"1879",6.7,6.7
"1880",7.8,7.8
"1881",6,6
"1882",10.6,10.6
"1883",9.2,9.2
"1884",12,12
"1885",8.2,8.2
"1886",12.4,12.4
"1887",9.3,9.3
"1888",11.9,11.9
"1889",10.5,10.5
"1890",11.9,11.9
"1891",5.1,5.1
"1892",12.9,12.9
"1893",3.7,3.7
"1894",9.7,9.7
"1895",5.2,5.2
"1896",8.8,8.8
"1897",2.4,2.4
"1898",8.4,8.4
"1899",0.4,0.4
"1900",7.9,7.9
"1901",1,1
"1902",8,8
"1903",0.2,0.2
"1904",8.3,8.3
"1905",0.3,0.3
"1906",8.3,8.3
"1907",0.6,0.6
"1908",7.8,7.8
"1909",0.2,0.2
"1910",7.3,7.3
"1911",2.2,2.2
"1912",9.4,9.4
"1913",5.3,5.3
"1914",10,10
"1915",7.9,7.9
"1916",9.2,9.2
"1917",7.2,7.2
"1918",11.9,11.9
"1919",7.4,7.4
"1920",10.5,10.5
"1921",11,11
"1922",13.1,13.1
"1923",9.2,9.2
"1924",13.3,13.3
"1925",7.72,7.72
"1926",11.16,11.16
"1927",8.02,8.02
"1928",12.58,12.58
"1929",4.1,4.1
"1930",11.1,11.1
"1931",3.36,3.36
"1932",8.8,8.8
"1933",0.84,0.84
"1934",7.22,7.22
"1935",1.36,1.36
"1936",9.57,9.57
"1937",0.14,0.14
"1938",9.18,9.18
"1939",1.84,1.84
"1940",6.75,6.75
"1941",0.65,0.65
"1942",7.31,7.31
"1943",0.22,0.22
"1944",6.93,6.93
"1945",0.38,0.38
"1946",6.35,6.35
"1947",3.01,3.01
"1948",7.6,7.6
"1949",6.6,6.6
"1950",8.1,8.1
"1951",9.1,9.1
"1952",11.9,11.9
"1953",9.2,9.2
"1954",12,12
"1955",9.5,9.5
"1956",11.7,11.7
"1957",7.7,7.7
"1958",11.8,11.8
"1959",7.3,7.3
"1960",9.8,9.8
"1961",3.7,3.7
"1962",10.6,10.6
"1963",0.6,0.6
"1964",9,9
"1965",2.7,2.7
"1966",9.6,9.6
"1967",0.6,0.6
"1968",10.9,10.9
"1969",0.4,0.4
"1970",8.5,8.5
"1971",0.2,0.2
"1972",7.7,7.7
"1973",0.7,0.7
"1974",7.3,7.3
"1975",1.3,1.3
"1976",7.3,7.3
"1977",0.3,0.3
"1978",7.3,7.3
"1979",1.5,1.5
"1980",6.7,6.7
"1981",2.6,2.6
"1982",7.4,7.4
"1983",6.1,6.1
"1984",9,9
"1985",9.6,9.6
"1986",11.7,11.7
"1987",9.9,9.9
"1988",12.3,12.3
"1989",10.1,10.1
"1990",13,13
"1991",9.5,9.5
"1992",12.4,12.4
"1993",7,7
"1994",11.9,11.9
"1995",4.2,4.2
"1996",9.2,9.2
"1997",4.8,4.8
"1998",10,10
"1999",1,1
"2000",7.2,7.2
"2001",1.6,1.6
"2002",9.7,9.7
"2003",0.5,0.5
"2004",7.7,7.7
"2005",0.2,0.2
"2006",7.5,7.5
"2007",0.2,0.2
"2008",8.2,8.2
"2009",0.26,0.26
"2010",6.8,6.8
"2011",5.3,5.3
"2012",9.4,9.4
"2013",7.5,7.5
"2014",8.2,8.2
"2015",7.9,7.9
"2016",9.5,9.5
"2017",6.9,6.9
"2018",10.2,10.2
"2019",11.4,11.4
"2020",13,13
"2021",9.6,9.6
"2022",12.8,12.8
"2023",8.1,8.1
"2024",12.1,12.1
"2025",5.4,5.4
"2026",9.8,9.8
"2027",4.3,4.3
"2028",8.2,8.2
"2029",2,2
"2030",9.4,9.4
"2031",0.26,0.26
"2032",8.7,8.7
"2033",0.26,0.26
"2034",7,7
"2035",0.28,0.28
"2036",7.3,7.3
"2037",0.25,0.25
"2038",7.7,7.7
"2039",2.5,2.5
"2040",7.1,7.1
"2041",6.4,6.4
"2042",10,10
"2043",8.2,8.2
"2044",11.5,11.5
"2045",10.5,10.5
"2046",11.6,11.6
"2047",10.8,10.8
"2048",12.7,12.7
"2049",10.7,10.7
"2050",12.5,12.5
"2051",10.6,10.6
"2052",12,12
"2053",5.8,5.8
"2054",12.1,12.1
"2055",0.9,0.9
"2056",13.3,13.3
"2057",0.09,0.09
"2058",8.7,8.7
"2059",0.36,0.36
"2060",9.4,9.4
"2061",0.21,0.21
"2062",8.4,8.4
"2063",0.26,0.26
"2064",8.1,8.1
"2065",1.1,1.1
"2066",8.7,8.7
"2067",1.6,1.6
"2068",8.2,8.2
"2069",1.4,1.4
"2070",8.4,8.4
"2071",1.2,1.2
"2072",9.7,9.7
"2073",6.2,6.2
"2074",10.1,10.1
"2075",7,7
"2076",12.1,12.1
"2077",8.4,8.4
"2078",12.8,12.8
"2079",6.9,6.9
"2080",12.3,12.3
"2081",5.4,5.4
"2082",12,12
"2083",5.2,5.2
"2084",10.6,10.6
"2085",3.3,3.3
"2086",8.8,8.8
"2087",2.1,2.1
"2088",7.8,7.8
"2089",3.4,3.4
"2090",9.4,9.4
"2091",0.33,0.33
"2092",7.7,7.7
"2093",0.26,0.26
"2094",7.3,7.3
"2095",0.27,0.27
"2096",7.2,7.2
"2097",0.28,0.28
"2098",7.2,7.2
"2099",4.8,4.8
"2100",8.4,8.4
"2101",8.1,8.1
"2102",10,10
"2103",7.4,7.4
"2104",11.6,11.6
"2105",8.6,8.6
"2106",11.7,11.7
"2107",10.6,10.6
"2108",12.3,12.3
"2109",8.9,8.9
"2110",12.9,12.9
"2111",5,5
"2112",13.6,13.6
"2113",4.7,4.7
"2114",9.6,9.6
"2115",0.39,0.39
"2116",9.3,9.3
"2117",0.29,0.29
"2118",8.7,8.7
"2119",0.27,0.27
"2120",9.1,9.1
"2121",0.24,0.24
"2122",7.6,7.6
"2123",0.6,0.6
"2124",6.6,6.6
"2125",4.4,4.4
"2126",7.7,7.7
"2127",8.1,8.1
"2128",9.7,9.7
"2129",9.1,9.1
"2130",10.9,10.9
"2131",10.7,10.7
"2132",13,13
"2133",9.9,9.9
"2134",12.3,12.3
"2135",7.2,7.2
"2136",11.3,11.3
"2137",5.1,5.1
"2138",13,13
"2139",0.46,0.46
"2140",8.8,8.8
"2141",0.4,0.4
"2142",8.2,8.2
"2143",NA,NA
"2144",NA,NA
"2145",NA,NA
"2146",NA,NA
"2147",NA,NA
"2148",NA,NA
"2149",NA,NA
"2150",NA,NA
"2151",NA,NA
"2152",NA,NA
"2153",NA,NA
"2154",NA,NA
"2155",NA,NA
"2156",NA,NA
"2157",NA,NA
"2158",NA,NA
"2159",NA,NA
"2160",NA,NA
"2161",NA,NA
"2162",NA,NA
"2163",NA,NA
"2164",NA,NA
"2165",NA,NA
"2166",NA,NA
"2167",NA,NA
"2168",NA,NA
"2169",NA,NA
"2170",NA,NA
"2171",NA,NA
"2172",NA,NA
"2173",NA,NA
"2174",NA,NA
"2175",NA,NA
"2176",NA,NA
"2177",NA,NA
"2178",NA,NA
"2179",NA,NA
"2180",NA,NA
"2181",NA,NA
"2182",NA,NA
"2183",NA,NA
"2184",9.3,9.3
"2185",10.5,10.5
"2186",12.6,12.6
"2187",13.3,13.3
"2188",10.2,10.2
"2189",12.1,12.1
"2190",10.4,10.4
"2191",11.5,11.5
"2192",6.4,6.4
"2193",10.5,10.5
"2194",7.9,7.9
"2195",10.8,10.8
"2196",5.1,5.1
"2197",8.4,8.4
"2198",NA,NA
"2199",NA,NA
"2200",3.7,3.7
"2201",9.3,9.3
"2202",3.4,3.4
"2203",7.7,7.7
"2204",NA,NA
"2205",NA,NA
"2206",NA,NA
"2207",NA,NA
"2208",5.5,5.5
"2209",7.1,7.1
"2210",1.9,1.9
"2211",7.1,7.1
"2212",2,2
"2213",8.3,8.3
"2214",6.7,6.7
"2215",8.3,8.3
"2216",6.5,6.5
"2217",8.4,8.4
"2218",5.6,5.6
"2219",7,7
"2220",6.9,6.9
"2221",10.1,10.1
"2222",8.3,8.3
"2223",9.8,9.8
"2224",11.3,11.3
"2225",11.7,11.7
"2226",9.5,9.5
"2227",11.3,11.3
"2228",10,10
"2229",11.1,11.1
"2230",9.7,9.7
"2231",11.8,11.8
"2232",NA,NA
"2233",11.3,11.3
"2234",6.9,6.9
"2235",9.9,9.9
"2236",6.9,6.9
"2237",8.3,8.3
"2238",3.9,3.9
"2239",9.8,9.8
"2240",3.3,3.3
"2241",8.3,8.3
"2242",1.2,1.2
"2243",7.7,7.7
"2244",1.6,1.6
"2245",7.5,7.5
"2246",0,0
"2247",6.9,6.9
"2248",0,0
"2249",6.6,6.6
"2250",3.7,3.7
"2251",7.6,7.6
"2252",3.6,3.6
"2253",8.2,8.2
"2254",4.9,4.9
"2255",7.2,7.2
"2256",2.3,2.3
"2257",7,7
"2258",NA,NA
"2259",9.4,9.4
"2260",7.1,7.1
"2261",8.6,8.6
"2262",8.9,8.9
"2263",10.5,10.5
"2264",11.3,11.3
"2265",12.3,12.3
"2266",10.2,10.2
"2267",11.7,11.7
"2268",12.9,12.9
"2269",12.8,12.8
"2270",10.6,10.6
"2271",12.6,12.6
"2272",9,9
"2273",12.2,12.2
"2274",9,9
"2275",12.3,12.3
"2276",5.5,5.5
"2277",11.6,11.6
"2278",3.2,3.2
"2279",11.2,11.2
"2280",2.8,2.8
"2281",9.3,9.3
"2282",0,0
"2283",6,6
"2284",0.6,0.6
"2285",6.5,6.5
"2286",1.2,1.2
"2287",7.9,7.9
"2288",0,0
"2289",6.7,6.7
"2290",4.1,4.1
"2291",6.7,6.7
"2292",1.1,1.1
"2293",6.3,6.3
"2294",5.1,5.1
"2295",7.6,7.6
"2296",6.8,6.8
"2297",7.1,7.1
"2298",6.4,6.4
"2299",11.1,11.1
"2300",8,8
"2301",9.3,9.3
"2302",9.6,9.6
"2303",10.4,10.4
"2304",11.3,11.3
"2305",12.2,12.2
"2306",10,10
"2307",11.1,11.1
"2308",9.5,9.5
"2309",10.9,10.9
"2310",7.2,7.2
"2311",10.1,10.1
"2312",7.8,7.8
"2313",12.3,12.3
"2314",6.2,6.2
"2315",10.3,10.3
"2316",2.3,2.3
"2317",9.5,9.5
"2318",4.3,4.3
"2319",10.5,10.5
"2320",2.3,2.3
"2321",8.2,8.2
"2322",3.6,3.6
"2323",8.8,8.8
"2324",1.8,1.8
"2325",9.9,9.9
"2326",0.5,0.5
"2327",7,7
"2328",3.3,3.3
"2329",6.6,6.6
"2330",4.8,4.8
"2331",8.5,8.5
"2332",7.3,7.3
"2333",12,12
"2334",5.2,5.2
"2335",7.6,7.6
"2336",NA,NA
"2337",8.7,8.7
"2338",6.9,6.9
"2339",9,9
"2340",9.2,9.2
"2341",9.7,9.7
"2342",9.9,9.9
"2343",11.8,11.8
"2344",9.9,9.9
"2345",11,11
"2346",9.1,9.1
"2347",10.4,10.4
"2348",9.2,9.2
"2349",9.9,9.9
"2350",9.2,9.2
"2351",10.5,10.5
"2352",6.8,6.8
"2353",9.5,9.5
"2354",5.3,5.3
"2355",9.6,9.6
"2356",4.5,4.5
"2357",8,8
"2358",1.4,1.4
"2359",8.7,8.7
"2360",NA,NA
"2361",NA,NA
"2362",1,1
"2363",8,8
"2364",1.8,1.8
"2365",8.9,8.9
"2366",0.6,0.6
"2367",7.1,7.1
"2368",2.9,2.9
"2369",9,9
"2370",6.4,6.4
"2371",6.9,6.9
"2372",6.9,6.9
"2373",8.4,8.4
"2374",5.3,5.3
"2375",8.9,8.9
"2376",10.6,10.6
"2377",11.1,11.1
"2378",11.8,11.8
"2379",13.1,13.1
"2380",10.7,10.7
"2381",12.4,12.4
"2382",10.2,10.2
"2383",11.7,11.7
"2384",6.9,6.9
"2385",13.3,13.3
"2386",5.5,5.5
"2387",14.8,14.8
"2388",0.9,0.9
"2389",9.9,9.9
"2390",3.4,3.4
"2391",6.6,6.6
"2392",5.2,5.2
"2393",7.6,7.6
"2394",2.4,2.4
"2395",10,10
"2396",0.8,0.8
"2397",8.4,8.4
"2398",2.1,2.1
"2399",9.5,9.5
"2400",0.2,0.2
"2401",NA,NA
"2402",3,3
"2403",8.9,8.9
"2404",0.2,0.2
"2405",7.9,7.9
"2406",4.3,4.3
"2407",7.1,7.1
"2408",4.8,4.8
"2409",8.2,8.2
"2410",9.1,9.1
"2411",9.3,9.3
"2412",7.3,7.3
"2413",10,10
"2414",10.1,10.1
"2415",12.4,12.4
"2416",8.9,8.9
"2417",12.7,12.7
"2418",9,9
"2419",12.1,12.1
"2420",7.1,7.1
"2421",12.2,12.2
"2422",8.4,8.4
"2423",10.1,10.1
"2424",6.8,6.8
"2425",9.9,9.9
"2426",3.9,3.9
"2427",8.5,8.5
"2428",2.9,2.9
"2429",7.7,7.7
"2430",0.9,0.9
"2431",8.6,8.6
"2432",0.9,0.9
"2433",6.5,6.5
"2434",0.2,0.2
"2435",8,8
"2436",2.3,2.3
"2437",7.9,7.9
"2438",1.4,1.4
"2439",6.3,6.3
"2440",2.9,2.9
"2441",6.7,6.7
"2442",2.5,2.5
"2443",5.8,5.8
"2444",5.7,5.7
"2445",9,9
"2446",6.6,6.6
"2447",9.6,9.6
"2448",6.4,6.4
"2449",9.5,9.5
"2450",9.5,9.5
"2451",11,11
"2452",9.8,9.8
"2453",11.9,11.9
"2454",10.4,10.4
"2455",11,11
"2456",9.3,9.3
"2457",10.7,10.7
"2458",6.8,6.8
"2459",9.5,9.5
"2460",7.1,7.1
"2461",10.1,10.1
"2462",5.6,5.6
"2463",9,9
"2464",3.4,3.4
"2465",10.4,10.4
"2466",1.3,1.3
"2467",7.9,7.9
"2468",2.1,2.1
"2469",8.2,8.2
"2470",0.9,0.9
"2471",10.6,10.6
"2472",1.8,1.8
"2473",7.2,7.2
"2474",1.6,1.6
"2475",9.2,9.2
"2476",0.3,0.3
"2477",8.3,8.3
"2478",2.7,2.7
"2479",7.5,7.5
"2480",NA,NA
"2481",8.6,8.6
"2482",6.5,6.5
"2483",8.2,8.2
"2484",9.4,9.4
"2485",10.2,10.2
"2486",9.2,9.2
"2487",11.5,11.5
"2488",10.2,10.2
"2489",11.6,11.6
"2490",9.7,9.7
"2491",12.3,12.3
"2492",8.9,8.9
"2493",11.2,11.2
"2494",5,5
"2495",11.8,11.8
"2496",1.2,1.2
"2497",12.3,12.3
"2498",3.5,3.5
"2499",8.9,8.9
"2500",3.8,3.8
"2501",8.6,8.6
"2502",0.1,0.1
"2503",10,10
"2504",1.1,1.1
"2505",8.4,8.4
"2506",0,0
"2507",5.5,5.5
"2508",0.3,0.3
"2509",7.1,7.1
"2510",2.1,2.1
"2511",8.6,8.6
"2512",0.4,0.4
"2513",5.9,5.9
"2514",4,4
"2515",8.4,8.4
"2516",6.7,6.7
"2517",8.7,8.7
"2518",7.4,7.4
