"","values","value2"
"1145",0.122,0.122
"1146",0.229,0.229
"1147",0.069,0.069
"1148",0.283,0.283
"1149",0.0342,0.0342
"1150",0.301,0.301
"1151",0.0502,0.0502
"1152",0.116,0.116
"1153",0.0254,0.0254
"1154",0.0082,0.0082
"1155",0.0023,0.0023
"1156",0.0093,0.0093
"1157",0.0089,0.0089
"1158",0.0381,0.0381
"1159",0.0022,0.0022
"1160",0.0016,0.0016
"1161",0.0036,0.0036
"1162",0.009,0.009
"1163",0.0127,0.0127
"1164",6e-04,6e-04
"1165",0.0324,0.0324
"1166",0.0019,0.0019
"1167",0.005,0.005
"1168",0.0032,0.0032
"1169",0.0256,0.0256
"1170",0.037,0.037
"1171",0.0355,0.0355
"1172",0.054,0.054
"1173",0.016,0.016
"1174",0.072,0.072
"1175",0.058,0.058
"1176",0.159,0.159
"1177",0.074,0.074
"1178",0.208,0.208
"1179",0.071,0.071
"1180",0.373,0.373
"1181",0.093,0.093
"1182",0.28,0.28
"1183",0.172,0.172
"1184",0.366,0.366
"1185",0.07,0.07
"1186",0.325,0.325
"1187",0.062,0.062
"1188",0.305,0.305
"1189",0.052,0.052
"1190",0.205,0.205
"1191",0.006,0.006
"1192",0.372,0.372
"1193",0.0101,0.0101
"1194",0.265,0.265
"1195",0.0085,0.0085
"1196",0.0028,0.0028
"1197",0.0048,0.0048
"1198",0.0035,0.0035
"1199",0.007,0.007
"1200",0.0043,0.0043
"1201",0.0024,0.0024
"1202",0.0122,0.0122
"1203",0.0015,0.0015
"1204",0.0039,0.0039
"1205",0.0014,0.0014
"1206",0.06,0.06
"1207",0.064,0.064
"1208",0.0015,0.0015
"1209",0.161,0.161
"1210",0.0054,0.0054
"1211",0.029,0.029
"1212",0.0273,0.0273
"1213",0.0249,0.0249
"1214",0.078,0.078
"1215",0.0394,0.0394
"1216",0.119,0.119
"1217",0.0295,0.0295
"1218",0.193,0.193
"1219",0.0288,0.0288
"1220",0.17,0.17
"1221",0.039,0.039
"1222",0.159,0.159
"1223",0.053,0.053
"1224",0.249,0.249
"1225",0.106,0.106
"1226",0.323,0.323
"1227",0.197,0.197
"1228",0.473,0.473
"1229",0.087,0.087
"1230",0.456,0.456
"1231",0.169,0.169
"1232",0.493,0.493
"1233",0.249,0.249
"1234",0.318,0.318
"1235",0.091,0.091
"1236",0.132,0.132
"1237",0.038,0.038
"1238",0.183,0.183
"1239",0.0012,0.0012
"1240",0.002,0.002
"1241",0.0127,0.0127
"1242",0.163,0.163
"1243",0.005,0.005
"1244",0.0049,0.0049
"1245",0.065,0.065
"1246",0.003,0.003
"1247",0.198,0.198
"1248",0.122,0.122
"1249",0.124,0.124
"1250",0.104,0.104
"1251",0.064,0.064
"1252",0.151,0.151
"1253",0.032,0.032
"1254",0.202,0.202
"1255",0.115,0.115
"1256",0.259,0.259
"1257",0.078,0.078
"1258",0.264,0.264
"1259",0.061,0.061
"1260",0.394,0.394
"1261",0.106,0.106
"1262",0.545,0.545
"1263",0.0065,0.0065
"1264",0.46,0.46
"1265",0.0694,0.0694
"1266",0.372,0.372
"1267",0.0515,0.0515
"1268",0.335,0.335
"1269",0.0117,0.0117
"1270",0.249,0.249
"1271",0.0023,0.0023
"1272",0.254,0.254
"1273",0.0389,0.0389
"1274",0.265,0.265
"1275",0.0124,0.0124
"1276",0.091,0.091
"1277",0.0044,0.0044
"1278",0.0053,0.0053
"1279",0.002,0.002
"1280",0.0019,0.0019
"1281",0.0092,0.0092
"1282",0.0042,0.0042
"1283",0.0143,0.0143
"1284",0.0052,0.0052
"1285",0.0227,0.0227
"1286",0.0068,0.0068
"1287",0.0014,0.0014
"1288",0.0222,0.0222
"1289",0.0026,0.0026
"1290",0.0176,0.0176
"1291",0.0018,0.0018
"1292",0.0666,0.0666
"1293",0.074,0.074
"1294",0.0067,0.0067
"1295",0.084,0.084
"1296",0.0192,0.0192
"1297",0.1,0.1
"1298",0.119,0.119
"1299",0.116,0.116
"1300",0.095,0.095
"1301",0.03,0.03
"1302",0.0308,0.0308
"1303",0.0719,0.0719
"1304",0.0413,0.0413
"1305",0.081,0.081
"1306",0.063,0.063
"1307",0.0544,0.0544
"1308",0.143,0.143
"1309",0.053,0.053
"1310",0.193,0.193
"1311",0.161,0.161
"1312",0.196,0.196
"1313",0.062,0.062
"1314",0.318,0.318
"1315",0.131,0.131
"1316",0.349,0.349
"1317",0.214,0.214
"1318",0.405,0.405
"1319",0.21,0.21
"1320",0.67,0.67
"1321",0.176,0.176
"1322",0.406,0.406
"1323",0.4,0.4
"1324",0.54,0.54
"1325",0.44,0.44
"1326",0.54,0.54
"1327",0.181,0.181
"1328",0.66,0.66
"1329",0.236,0.236
"1330",0.75,0.75
"1331",0.155,0.155
"1332",0.602,0.602
"1333",0.183,0.183
"1334",0.52,0.52
"1335",0.346,0.346
"1336",0.479,0.479
"1337",0.204,0.204
"1338",0.474,0.474
"1339",0.251,0.251
"1340",0.469,0.469
"1341",0.19,0.19
"1342",0.469,0.469
"1343",0.222,0.222
"1344",0.416,0.416
"1345",0.167,0.167
"1346",0.368,0.368
"1347",0.197,0.197
"1348",0.242,0.242
"1349",0.082,0.082
"1350",0.162,0.162
"1351",0.0453,0.0453
"1352",0.085,0.085
"1353",0.0162,0.0162
"1354",0.0015,0.0015
"1355",0.003,0.003
"1356",0.0036,0.0036
"1357",0.0153,0.0153
"1358",0.0046,0.0046
"1359",0.0088,0.0088
"1360",0.0104,0.0104
"1361",0.0016,0.0016
"1362",0.0016,0.0016
"1363",0.0054,0.0054
"1364",0.0035,0.0035
"1365",0.018,0.018
"1366",0.0028,0.0028
"1367",0.231,0.231
"1368",0.027,0.027
"1369",0.0124,0.0124
"1370",0.01,0.01
"1371",0.0027,0.0027
"1372",0.0067,0.0067
"1373",0.115,0.115
"1374",0.0019,0.0019
"1375",0.0736,0.0736
"1376",0.0401,0.0401
"1377",0.0392,0.0392
"1378",0.0048,0.0048
"1379",0.0151,0.0151
"1380",0.0337,0.0337
"1381",0.013,0.013
"1382",0.0254,0.0254
"1383",0.0161,0.0161
"1384",0.0248,0.0248
"1385",0.0085,0.0085
"1386",0.0201,0.0201
"1387",0.0134,0.0134
"1388",0.0198,0.0198
"1389",0.0073,0.0073
"1390",0.0117,0.0117
"1391",0.0115,0.0115
"1392",0.0253,0.0253
"1393",0.0193,0.0193
"1394",0.0099,0.0099
"1395",0.0201,0.0201
"1396",0.0156,0.0156
"1397",0.0186,0.0186
"1398",0.121,0.121
"1399",0.082,0.082
"1400",0.078,0.078
"1401",0.007,0.007
"1402",0.08,0.08
"1403",0.0194,0.0194
"1404",0.129,0.129
"1405",0.0202,0.0202
"1406",0.116,0.116
"1407",0.0337,0.0337
"1408",0.192,0.192
"1409",0.106,0.106
"1410",0.377,0.377
"1411",0.0544,0.0544
"1412",0.394,0.394
"1413",0.073,0.073
"1414",0.396,0.396
"1415",0.0518,0.0518
"1416",0.242,0.242
"1417",0.0523,0.0523
"1418",0.124,0.124
"1419",0.0564,0.0564
"1420",0.0529,0.0529
"1421",0.0283,0.0283
"1422",0.0019,0.0019
"1423",0.0152,0.0152
"1424",8e-04,8e-04
"1425",0.0192,0.0192
"1426",0.0014,0.0014
"1427",0.0244,0.0244
"1428",0.0166,0.0166
"1429",0.0027,0.0027
"1430",0.0122,0.0122
"1431",0.147,0.147
"1432",0.0011,0.0011
"1433",0.0539,0.0539
"1434",0.0564,0.0564
"1435",0.0213,0.0213
"1436",0.0375,0.0375
"1437",0.0243,0.0243
"1438",0.0586,0.0586
"1439",0.0376,0.0376
"1440",0.159,0.159
"1441",0.0605,0.0605
"1442",0.263,0.263
"1443",0.192,0.192
"1444",0.229,0.229
"1445",0.066,0.066
"1446",0.337,0.337
"1447",0.106,0.106
"1448",0.782,0.782
"1449",0.111,0.111
"1450",0.708,0.708
"1451",0.302,0.302
"1452",0.662,0.662
"1453",0.187,0.187
"1454",0.655,0.655
"1455",0.077,0.077
"1456",0.547,0.547
"1457",0.125,0.125
"1458",0.276,0.276
"1459",0.0396,0.0396
"1460",0.0251,0.0251
"1461",0.0061,0.0061
"1462",0.0016,0.0016
"1463",0.0023,0.0023
"1464",0.0016,0.0016
"1465",0.0018,0.0018
"1466",0.0012,0.0012
"1467",0.0639,0.0639
"1468",0.0197,0.0197
"1469",0.0029,0.0029
"1470",0.0027,0.0027
"1471",0.215,0.215
"1472",0.008,0.008
"1473",0.0333,0.0333
"1474",0.0244,0.0244
"1475",0.0321,0.0321
"1476",0.028,0.028
"1477",0.0268,0.0268
"1478",0.01,0.01
"1479",0.0232,0.0232
"1480",0.142,0.142
"1481",0.058,0.058
"1482",0.26,0.26
"1483",0.058,0.058
"1484",0.27,0.27
"1485",0.2,0.2
"1486",0.565,0.565
"1487",0.28,0.28
"1488",0.487,0.487
"1489",0.375,0.375
"1490",0.91,0.91
"1491",0.51,0.51
"1492",0.98,0.98
"1493",0.353,0.353
"1494",0.73,0.73
"1495",0.35,0.35
"1496",0.592,0.592
"1497",0.26,0.26
"1498",0.356,0.356
"1499",0.145,0.145
"1500",0.081,0.081
"1501",0.023,0.023
"1502",0.026,0.026
"1503",0.005,0.005
"1504",0.0063,0.0063
"1505",0.091,0.091
"1506",0.0033,0.0033
"1507",0.0031,0.0031
"1508",0.0029,0.0029
"1509",0.0697,0.0697
"1510",0.0517,0.0517
"1511",0.0394,0.0394
"1512",0.0049,0.0049
"1513",0.0236,0.0236
"1514",0.0186,0.0186
"1515",0.011,0.011
"1516",0.0445,0.0445
"1517",0.025,0.025
"1518",0.0195,0.0195
"1519",0.0411,0.0411
"1520",0.106,0.106
"1521",0.09,0.09
"1522",0.172,0.172
"1523",0.072,0.072
"1524",0.276,0.276
"1525",0.074,0.074
"1526",0.306,0.306
"1527",0.073,0.073
"1528",0.374,0.374
"1529",0.0348,0.0348
"1530",0.218,0.218
"1531",0.0401,0.0401
"1532",0.222,0.222
"1533",0.0616,0.0616
"1534",0.273,0.273
"1535",0.0579,0.0579
"1536",0.163,0.163
"1537",0.0848,0.0848
"1538",0.091,0.091
"1539",0.0201,0.0201
"1540",0.0121,0.0121
"1541",0.0138,0.0138
"1542",0.002,0.002
"1543",0.002,0.002
"1544",0.0026,0.0026
"1545",0.0058,0.0058
"1546",0.0028,0.0028
"1547",0.099,0.099
"1548",0.0012,0.0012
"1549",0.182,0.182
"1550",0.0014,0.0014
"1551",0.0722,0.0722
"1552",0.0014,0.0014
"1553",0.0252,0.0252
"1554",0.0016,0.0016
"1555",0.0347,0.0347
"1556",0.0081,0.0081
"1557",0.0127,0.0127
"1558",0.0126,0.0126
"1559",0.0157,0.0157
"1560",0.249,0.249
"1561",0.117,0.117
"1562",0.792,0.792
"1563",0.185,0.185
"1564",0.641,0.641
"1565",0.293,0.293
"1566",0.759,0.759
"1567",0.29,0.29
"1568",0.647,0.647
"1569",0.324,0.324
"1570",0.686,0.686
"1571",0.149,0.149
"1572",0.666,0.666
"1573",0.0468,0.0468
"1574",0.639,0.639
"1575",0.0024,0.0024
"1576",0.404,0.404
"1577",0.0021,0.0021
"1578",0.0137,0.0137
"1579",0.0017,0.0017
"1580",0.0232,0.0232
"1581",0.0046,0.0046
"1582",0.0013,0.0013
"1583",0.0025,0.0025
"1584",0.0033,0.0033
"1585",0.0023,0.0023
"1586",0.0063,0.0063
"1587",0.186,0.186
"1588",0.173,0.173
"1589",0.0763,0.0763
"1590",0.501,0.501
"1591",0.0773,0.0773
"1592",0.319,0.319
"1593",0.181,0.181
"1594",0.497,0.497
"1595",0.124,0.124
"1596",0.408,0.408
"1597",0.183,0.183
"1598",0.475,0.475
"1599",0.393,0.393
"1600",0.53,0.53
"1601",0.101,0.101
"1602",0.594,0.594
"1603",0.11,0.11
"1604",0.393,0.393
"1605",0.14,0.14
"1606",0.311,0.311
"1607",0.0759,0.0759
"1608",0.217,0.217
"1609",0.0025,0.0025
"1610",0.007,0.007
"1611",0.0089,0.0089
"1612",0.0013,0.0013
"1613",0.01,0.01
"1614",0.0015,0.0015
"1615",0.0142,0.0142
"1616",0.0023,0.0023
"1617",0.131,0.131
"1618",0.002,0.002
"1619",0.0752,0.0752
"1620",0.0031,0.0031
"1621",0.008,0.008
"1622",0.0575,0.0575
"1623",0.0154,0.0154
"1624",0.0397,0.0397
"1625",0.089,0.089
"1626",0.133,0.133
"1627",0.134,0.134
"1628",0.508,0.508
"1629",0.163,0.163
"1630",0.549,0.549
"1631",0.115,0.115
"1632",0.411,0.411
"1633",0.0939,0.0939
"1634",0.548,0.548
"1635",0.121,0.121
"1636",0.551,0.551
"1637",0.171,0.171
"1638",0.446,0.446
"1639",0.116,0.116
"1640",0.333,0.333
"1641",0.0015,0.0015
"1642",0.0019,0.0019
"1643",0.0025,0.0025
"1644",0.0021,0.0021
"1645",0.0097,0.0097
"1646",0.0272,0.0272
"1647",0.0093,0.0093
"1648",0.0019,0.0019
"1649",0.0094,0.0094
"1650",0.0016,0.0016
"1651",0.135,0.135
"1652",0.0864,0.0864
"1653",0.0075,0.0075
"1654",0.0039,0.0039
"1655",0.0051,0.0051
"1656",0.0039,0.0039
"1657",0.0128,0.0128
"1658",0.0141,0.0141
"1659",0.0047,0.0047
"1660",0.161,0.161
"1661",0.0233,0.0233
"1662",0.14,0.14
"1663",0.0293,0.0293
"1664",0.317,0.317
"1665",0.0089,0.0089
"1666",0.282,0.282
"1667",0.0129,0.0129
"1668",0.115,0.115
"1669",0.0186,0.0186
"1670",0.0118,0.0118
"1671",0.0173,0.0173
"1672",0.0031,0.0031
"1673",0.0013,0.0013
"1674",0.0013,0.0013
"1675",0.0017,0.0017
"1676",0.0013,0.0013
"1677",0.0033,0.0033
"1678",0.0042,0.0042
"1679",0.0955,0.0955
"1680",0.0018,0.0018
"1681",0.0426,0.0426
"1682",0.0075,0.0075
"1683",0.0192,0.0192
"1684",0.0021,0.0021
"1685",0.0076,0.0076
"1686",0.037,0.037
"1687",0.047,0.047
"1688",0.0606,0.0606
"1689",0.0112,0.0112
"1690",0.121,0.121
"1691",0.0196,0.0196
"1692",0.316,0.316
"1693",0.0431,0.0431
"1694",0.295,0.295
"1695",0.0279,0.0279
"1696",0.262,0.262
"1697",0.0265,0.0265
"1698",0.195,0.195
"1699",0.0022,0.0022
"1700",0.113,0.113
"1701",0.0276,0.0276
"1702",0.0799,0.0799
"1703",0.0017,0.0017
"1704",0.0012,0.0012
"1705",0.0012,0.0012
"1706",0.0019,0.0019
"1707",0.0083,0.0083
"1708",0.0054,0.0054
"1709",0.0252,0.0252
"1710",0.009,0.009
"1711",0.21,0.21
"1712",0.0074,0.0074
"1713",0.108,0.108
"1714",0.0249,0.0249
"1715",0.0107,0.0107
"1716",0.0046,0.0046
"1717",0.0034,0.0034
"1718",0.0026,0.0026
"1719",0.0064,0.0064
"1720",0.0626,0.0626
"1721",0.0038,0.0038
"1722",0.0441,0.0441
"1723",0.0174,0.0174
"1724",0.0715,0.0715
"1725",0.0051,0.0051
"1726",0.088,0.088
"1727",0.007,0.007
"1728",0.202,0.202
"1729",0.0208,0.0208
"1730",0.279,0.279
"1731",0.0171,0.0171
"1732",0.136,0.136
"1733",0.0266,0.0266
"1734",0.0369,0.0369
"1735",0.0125,0.0125
"1736",0.0199,0.0199
"1737",0.0156,0.0156
"1738",0.0137,0.0137
"1739",0.122,0.122
"1740",0.005,0.005
"1741",0.113,0.113
"1742",0.0237,0.0237
"1743",0.142,0.142
"1744",0.002,0.002
"1745",0.0455,0.0455
"1746",0.0048,0.0048
"1747",0.0042,0.0042
"1748",7e-04,7e-04
"1749",0.0086,0.0086
"1750",0.0053,0.0053
"1751",0.0031,0.0031
"1752",0.0066,0.0066
"1753",0.0022,0.0022
"1754",0.0018,0.0018
"1755",0.0014,0.0014
"1756",0.0016,0.0016
"1757",0.0032,0.0032
"1758",0.0179,0.0179
"1759",0.0019,0.0019
"1760",0.0883,0.0883
"1761",0.0056,0.0056
"1762",0.0754,0.0754
"1763",0.0095,0.0095
"1764",0.0468,0.0468
"1765",0.01,0.01
"1766",0.0172,0.0172
"1767",0.0324,0.0324
"1768",0.006,0.006
"1769",0.0891,0.0891
"1770",0.0016,0.0016
"1771",0.101,0.101
"1772",0.0287,0.0287
"1773",0.233,0.233
"1774",0.0021,0.0021
"1775",0.0891,0.0891
"1776",0.0068,0.0068
"1777",0.0239,0.0239
"1778",0.0414,0.0414
"1779",0.0405,0.0405
"1780",0.0228,0.0228
"1781",0.0275,0.0275
"1782",0.122,0.122
"1783",0.0311,0.0311
"1784",0.396,0.396
"1785",0.0489,0.0489
"1786",0.415,0.415
"1787",0.132,0.132
"1788",0.393,0.393
"1789",0.19,0.19
"1790",0.65,0.65
"1791",0.146,0.146
"1792",0.528,0.528
"1793",0.0478,0.0478
"1794",0.429,0.429
"1795",0.0933,0.0933
"1796",0.258,0.258
"1797",0.0823,0.0823
"1798",0.0892,0.0892
"1799",0.0312,0.0312
"1800",0.121,0.121
"1801",0.0062,0.0062
"1802",0.0016,0.0016
"1803",0.0033,0.0033
"1804",0.0049,0.0049
"1805",0.0012,0.0012
"1806",0.0056,0.0056
"1807",0.0078,0.0078
"1808",0.0139,0.0139
"1809",0.0312,0.0312
"1810",0.0398,0.0398
"1811",0.278,0.278
"1812",0.137,0.137
"1813",0.0697,0.0697
"1814",0.248,0.248
"1815",0.0497,0.0497
"1816",0.48,0.48
"1817",0.0667,0.0667
"1818",0.677,0.677
"1819",0.132,0.132
"1820",0.467,0.467
"1821",0.191,0.191
"1822",0.616,0.616
"1823",0.215,0.215
"1824",0.585,0.585
"1825",0.269,0.269
"1826",0.57,0.57
"1827",0.345,0.345
"1828",0.55,0.55
"1829",0.182,0.182
"1830",0.365,0.365
"1831",0.0712,0.0712
"1832",0.379,0.379
"1833",0.0599,0.0599
"1834",0.075,0.075
"1835",0.0017,0.0017
"1836",0.0013,0.0013
"1837",0.002,0.002
"1838",0.0109,0.0109
"1839",NA,NA
"1840",0.126,0.126
"1841",0.0898,0.0898
"1842",0.0055,0.0055
"1843",0.243,0.243
"1844",0.203,0.203
"1845",0.211,0.211
"1846",0.298,0.298
"1847",0.0561,0.0561
"1848",0.254,0.254
"1849",0.105,0.105
"1850",0.219,0.219
"1851",0.0366,0.0366
"1852",0.499,0.499
"1853",0.121,0.121
"1854",0.443,0.443
"1855",0.184,0.184
"1856",0.383,0.383
"1857",0.0842,0.0842
"1858",0.505,0.505
"1859",0.138,0.138
"1860",0.822,0.822
"1861",0.114,0.114
"1862",0.514,0.514
"1863",0.0522,0.0522
"1864",0.42,0.42
"1865",0.0624,0.0624
"1866",0.142,0.142
"1867",0.0203,0.0203
"1868",0.0072,0.0072
"1869",0.0019,0.0019
"1870",0.0021,0.0021
"1871",0.0069,0.0069
"1872",0.0071,0.0071
"1873",0.0022,0.0022
"1874",0.0038,0.0038
"1875",0.007,0.007
"1876",0.0214,0.0214
"1877",0.0023,0.0023
"1878",0.0019,0.0019
"1879",0.164,0.164
"1880",0.123,0.123
"1881",0.058,0.058
"1882",0.0494,0.0494
"1883",0.0111,0.0111
"1884",0.141,0.141
"1885",0.0319,0.0319
"1886",0.15,0.15
"1887",0.0237,0.0237
"1888",0.336,0.336
"1889",0.0781,0.0781
"1890",0.293,0.293
"1891",0.0226,0.0226
"1892",0.157,0.157
"1893",0.0184,0.0184
"1894",0.163,0.163
"1895",0.0076,0.0076
"1896",0.187,0.187
"1897",0.0204,0.0204
"1898",0.139,0.139
"1899",0.0301,0.0301
"1900",0.0248,0.0248
"1901",0.0106,0.0106
"1902",0.0129,0.0129
"1903",0.0165,0.0165
"1904",0.0134,0.0134
"1905",0.155,0.155
"1906",0.0017,0.0017
"1907",0.1886,0.1886
"1908",0.0025,0.0025
"1909",0.0299,0.0299
"1910",0.0043,0.0043
"1911",0.206,0.206
"1912",0.0034,0.0034
"1913",0.0333,0.0333
"1914",0.0069,0.0069
"1915",0.0489,0.0489
"1916",0.114,0.114
"1917",0.104,0.104
"1918",0.191,0.191
"1919",0.055,0.055
"1920",0.133,0.133
"1921",0.0719,0.0719
"1922",0.342,0.342
"1923",0.0574,0.0574
"1924",0.211,0.211
"1925",0.043,0.043
"1926",0.455,0.455
"1927",0.112,0.112
"1928",0.398,0.398
"1929",0.0671,0.0671
"1930",0.371,0.371
"1931",0.133,0.133
"1932",0.262,0.262
"1933",0.0799,0.0799
"1934",0.12,0.12
"1935",0.0142,0.0142
"1936",0.0073,0.0073
"1937",0.0089,0.0089
"1938",0.0074,0.0074
"1939",0.0153,0.0153
"1940",0.0029,0.0029
"1941",0.106,0.106
"1942",0.0025,0.0025
"1943",0.0021,0.0021
"1944",0.0023,0.0023
"1945",0.211,0.211
"1946",0.0408,0.0408
"1947",0.0546,0.0546
"1948",0.0287,0.0287
"1949",0.0555,0.0555
"1950",0.1017,0.1017
"1951",0.025,0.025
"1952",0.0102,0.0102
"1953",0.0034,0.0034
"1954",0.145,0.145
"1955",0.0146,0.0146
"1956",0.24,0.24
"1957",0.0455,0.0455
"1958",0.881,0.881
"1959",0.032,0.032
"1960",0.33,0.33
"1961",0.0352,0.0352
"1962",0.316,0.316
"1963",0.0558,0.0558
"1964",0.155,0.155
"1965",0.0607,0.0607
"1966",0.107,0.107
"1967",0.0497,0.0497
"1968",0.028,0.028
"1969",0.0187,0.0187
"1970",0.003,0.003
"1971",0.0065,0.0065
"1972",0.0016,0.0016
"1973",0.0335,0.0335
"1974",0.0013,0.0013
"1975",0.0294,0.0294
"1976",0.0079,0.0079
"1977",0.1063,0.1063
"1978",0.0079,0.0079
"1979",0.2386,0.2386
"1980",0.0119,0.0119
"1981",0.0283,0.0283
"1982",0.0359,0.0359
"1983",0.0156,0.0156
"1984",0.0286,0.0286
"1985",0.004,0.004
"1986",0.0013,0.0013
"1987",0.0061,0.0061
"1988",0.178,0.178
"1989",0.0189,0.0189
"1990",0.1343,0.1343
"1991",0.0622,0.0622
"1992",0.156,0.156
"1993",0.013,0.013
"1994",0.0559,0.0559
"1995",0.0366,0.0366
"1996",0.1437,0.1437
"1997",0.011,0.011
"1998",0.114,0.114
"1999",0.037,0.037
"2000",0.003,0.003
"2001",0.0078,0.0078
"2002",0.0014,0.0014
"2003",0.01,0.01
"2004",0.0101,0.0101
"2005",0.0035,0.0035
"2006",7e-04,7e-04
"2007",0.002,0.002
"2008",0.0017,0.0017
"2009",0.0776,0.0776
"2010",0.0032,0.0032
"2011",0.038,0.038
"2012",0.0022,0.0022
"2013",0.0245,0.0245
"2014",0.0434,0.0434
"2015",0.0614,0.0614
"2016",0.199,0.199
"2017",0.0946,0.0946
"2018",0.102,0.102
"2019",0.0504,0.0504
"2020",0.212,0.212
"2021",0.0929,0.0929
"2022",0.458,0.458
"2023",0.0785,0.0785
"2024",0.249,0.249
"2025",0.173,0.173
"2026",0.442,0.442
"2027",0.0865,0.0865
"2028",0.269,0.269
"2029",0.027,0.027
"2030",0.105,0.105
"2031",0.0061,0.0061
"2032",0.0041,0.0041
"2033",0.0093,0.0093
"2034",0.0133,0.0133
"2035",0.0055,0.0055
"2036",0.0026,0.0026
"2037",0.0633,0.0633
"2038",0.006,0.006
"2039",0.161,0.161
"2040",0.0243,0.0243
"2041",0.0597,0.0597
"2042",0.0091,0.0091
"2043",0.0084,0.0084
"2044",0.114,0.114
"2045",0.0266,0.0266
"2046",0.0932,0.0932
"2047",0.0096,0.0096
"2048",0.11,0.11
"2049",0.0108,0.0108
"2050",0.0712,0.0712
"2051",0.0216,0.0216
"2052",0.298,0.298
"2053",0.0574,0.0574
"2054",0.31,0.31
"2055",0.105,0.105
"2056",0.377,0.377
"2057",0.0296,0.0296
"2058",0.102,0.102
"2059",0.0114,0.0114
"2060",0.0032,0.0032
"2061",0.0052,0.0052
"2062",0.0073,0.0073
"2063",0.0698,0.0698
"2064",0.0029,0.0029
"2065",0.132,0.132
"2066",0.0025,0.0025
"2067",0.272,0.272
"2068",0.291,0.291
"2069",0.185,0.185
"2070",0.187,0.187
"2071",0.297,0.297
"2072",0.339,0.339
"2073",0.0552,0.0552
"2074",0.297,0.297
"2075",0.119,0.119
"2076",0.312,0.312
"2077",0.137,0.137
"2078",0.423,0.423
"2079",0.13,0.13
"2080",0.535,0.535
"2081",0.0832,0.0832
"2082",0.321,0.321
"2083",0.082,0.082
"2084",0.193,0.193
"2085",0.0677,0.0677
"2086",0.157,0.157
"2087",0.0335,0.0335
"2088",0.0603,0.0603
"2089",0.0128,0.0128
"2090",0.0015,0.0015
"2091",0.0727,0.0727
"2092",0,0
"2093",0.0296,0.0296
"2094",0.0074,0.0074
"2095",0.0531,0.0531
"2096",0.0016,0.0016
"2097",0.0928,0.0928
"2098",0.0107,0.0107
"2099",0.0513,0.0513
"2100",0.0482,0.0482
"2101",0.0364,0.0364
"2102",0.103,0.103
"2103",0.0157,0.0157
"2104",0.0324,0.0324
"2105",0.0089,0.0089
"2106",0.0773,0.0773
"2107",0.0162,0.0162
"2108",0.23,0.23
"2109",0.0134,0.0134
"2110",0.0583,0.0583
"2111",0.0144,0.0144
"2112",0.0267,0.0267
"2113",0.0069,0.0069
"2114",0.0046,0.0046
"2115",0.0321,0.0321
"2116",NA,NA
"2117",0.0302,0.0302
"2118",0.0017,0.0017
"2119",0.002,0.002
"2120",4e-04,4e-04
"2121",0.0092,0.0092
"2122",0.0014,0.0014
"2123",0.132,0.132
"2124",0.0051,0.0051
"2125",0.0459,0.0459
"2126",0.0691,0.0691
"2127",0.02,0.02
"2128",0.0166,0.0166
"2129",0.0129,0.0129
"2130",0.0085,0.0085
"2131",0.0271,0.0271
"2132",0.314,0.314
"2133",0.0741,0.0741
"2134",0.158,0.158
"2135",0.0719,0.0719
"2136",0.369,0.369
"2137",0.0333,0.0333
"2138",0.453,0.453
"2139",0.0492,0.0492
"2140",0.272,0.272
"2141",0.0029,0.0029
"2142",0.0048,0.0048
"2143",NA,NA
"2144",0.0791,0.0791
"2145",0.0045,0.0045
"2146",0.0737,0.0737
"2147",0.0138,0.0138
"2148",0.202,0.202
"2149",0.0039,0.0039
"2150",0.0905,0.0905
"2151",0.0248,0.0248
"2152",0.0135,0.0135
"2153",0.0071,0.0071
"2154",0.0128,0.0128
"2155",0.0337,0.0337
"2156",0.0137,0.0137
"2157",0.0141,0.0141
"2158",0.0043,0.0043
"2159",0.025,0.025
"2160",0.0265,0.0265
"2161",0.073,0.073
"2162",0.0669,0.0669
"2163",0.227,0.227
"2164",0.0167,0.0167
"2165",0.365,0.365
"2166",0.0428,0.0428
"2167",0.0622,0.0622
"2168",0.0085,0.0085
"2169",0.0106,0.0106
"2170",0.0027,0.0027
"2171",0.0395,0.0395
"2172",0.124,0.124
"2173",0.001,0.001
"2174",0.106,0.106
"2175",0.001,0.001
"2176",0.0465,0.0465
"2177",0.0136,0.0136
"2178",0.018,0.018
"2179",0.0015,0.0015
"2180",0.0439,0.0439
"2181",0.0161,0.0161
"2182",0.0195,0.0195
"2183",0.0114,0.0114
"2184",0.072,0.072
"2185",0.132,0.132
"2186",0.084,0.084
"2187",0.135,0.135
"2188",0.039,0.039
"2189",NA,NA
"2190",0.063,0.063
"2191",0.159,0.159
"2192",0.028,0.028
"2193",0.108,0.108
"2194",0,0.02
"2195",0.116,0.116
"2196",0.024,0.024
"2197",0.128,0.128
"2198",0,0.02
"2199",0.042,0.042
"2200",0,0.02
"2201",0,0.02
"2202",NA,NA
"2203",0,0.02
"2204",0,0.02
"2205",0,0.02
"2206",0,0.02
"2207",0,0.02
"2208",0,0.02
"2209",0,0.02
"2210",0,0.02
"2211",0,0.02
"2212",0,0.02
"2213",0,0.02
"2214",0,0.019
"2215",0,0.019
"2216",0.032,0.032
"2217",0.028,0.028
"2218",0,0.02
"2219",0,0.02
"2220",0.031,0.031
"2221",0.066,0.066
