"","values","value2"
"1244",0.32,0.32
"1245",0.43,0.43
"1246",0.38,0.38
"1247",0.5,0.5
"1248",0.47,0.47
"1249",0.49,0.49
"1250",0.43,0.43
"1251",0.49,0.49
"1252",0.52,0.52
"1253",0.5,0.5
"1254",0.61,0.61
"1255",0.5,0.5
"1256",0.56,0.56
"1257",0.35,0.35
"1258",0.57,0.57
"1259",0.41,0.41
"1260",0.73,0.73
"1261",0.38,0.38
"1262",0.8,0.8
"1263",0.34,0.34
"1264",0.75,0.75
"1265",0.47,0.47
"1266",0.67,0.67
"1267",0.4,0.4
"1268",0.62,0.62
"1269",0.37,0.37
"1270",0.52,0.52
"1271",0.6,0.6
"1272",0.57,0.57
"1273",0.56,0.56
"1274",0.59,0.59
"1275",0.42,0.42
"1276",0.33,0.33
"1277",0.75,0.75
"1278",0.38,0.38
"1279",0.53,0.53
"1280",0.29,0.29
"1281",0.58,0.58
"1282",0.47,0.47
"1283",0.48,0.48
"1284",0.32,0.32
"1285",0.71,0.71
"1286",0.36,0.36
"1287",0.4,0.4
"1288",0.28,0.28
"1289",0.61,0.61
"1290",0.42,0.42
"1291",0.62,0.62
"1292",0.39,0.39
"1293",0.68,0.68
"1294",0.34,0.34
"1295",0.54,0.54
"1296",0.41,0.41
"1297",0.61,0.61
"1298",0.48,0.48
"1299",0.58,0.58
"1300",0.49,0.49
"1301",0.53,0.53
"1302",0.51,0.51
"1303",0.69,0.69
"1304",0.37,0.37
"1305",0.48,0.48
"1306",0.51,0.51
"1307",0.65,0.65
"1308",0.51,0.51
"1309",0.51,0.51
"1310",0.61,0.61
"1311",0.68,0.68
"1312",0.6,0.6
"1313",0.47,0.47
"1314",0.55,0.55
"1315",0.46,0.46
"1316",0.68,0.68
"1317",0.56,0.56
"1318",0.9,0.9
"1319",1.24,1.24
"1320",1.05,1.05
"1321",0.52,0.52
"1322",0.79,0.79
"1323",0.98,0.98
"1324",0.97,0.97
"1325",0.84,0.84
"1326",1.13,1.13
"1327",0.56,0.56
"1328",0.98,0.98
"1329",0.6,0.6
"1330",1.03,1.03
"1331",0.4,0.4
"1332",0.77,0.77
"1333",0.58,0.58
"1334",0.75,0.75
"1335",0.91,0.91
"1336",0.77,0.77
"1337",0.47,0.47
"1338",0.75,0.75
"1339",0.61,0.61
"1340",0.77,0.77
"1341",0.55,0.55
"1342",0.71,0.71
"1343",0.65,0.65
"1344",0.68,0.68
"1345",0.62,0.62
"1346",0.65,0.65
"1347",0.7,0.7
"1348",0.56,0.56
"1349",0.58,0.58
"1350",0.5,0.5
"1351",0.65,0.65
"1352",0.46,0.46
"1353",0.52,0.52
"1354",0.31,0.31
"1355",0.67,0.67
"1356",0.37,0.37
"1357",0.58,0.58
"1358",0.28,0.28
"1359",0.47,0.47
"1360",0.36,0.36
"1361",0.48,0.48
"1362",0.35,0.35
"1363",0.6,0.6
"1364",0.4,0.4
"1365",0.49,0.49
"1366",0.31,0.31
"1367",0.51,0.51
"1368",0.4,0.4
"1369",0.41,0.41
"1370",0.36,0.36
"1371",0.34,0.34
"1372",0.37,0.37
"1373",0.52,0.52
"1374",0.42,0.42
"1375",0.56,0.56
"1376",0.38,0.38
"1377",0.52,0.52
"1378",0.33,0.33
"1379",0.42,0.42
"1380",0.36,0.36
"1381",0.51,0.51
"1382",0.44,0.44
"1383",0.47,0.47
"1384",0.46,0.46
"1385",0.39,0.39
"1386",0.35,0.35
"1387",0.48,0.48
"1388",0.44,0.44
"1389",0.29,0.29
"1390",0.28,0.28
"1391",0.45,0.45
"1392",0.49,0.49
"1393",0.46,0.46
"1394",0.42,0.42
"1395",0.5,0.5
"1396",0.47,0.47
"1397",0.4,0.4
"1398",0.43,0.43
"1399",0.4,0.4
"1400",0.36,0.36
"1401",0.35,0.35
"1402",0.43,0.43
"1403",0.31,0.31
"1404",0.47,0.47
"1405",0.41,0.41
"1406",0.46,0.46
"1407",0.41,0.41
"1408",0.45,0.45
"1409",0.46,0.46
"1410",0.77,0.77
"1411",0.39,0.39
"1412",0.67,0.67
"1413",0.51,0.51
"1414",0.76,0.76
"1415",0.39,0.39
"1416",0.61,0.61
"1417",0.53,0.53
"1418",0.42,0.42
"1419",0.64,0.64
"1420",0.44,0.44
"1421",0.59,0.59
"1422",0.33,0.33
"1423",0.61,0.61
"1424",0.44,0.44
"1425",0.63,0.63
"1426",0.36,0.36
"1427",0.42,0.42
"1428",0.4,0.4
"1429",0.38,0.38
"1430",0.39,0.39
"1431",0.53,0.53
"1432",0.31,0.31
"1433",0.38,0.38
"1434",0.35,0.35
"1435",0.41,0.41
"1436",0.48,0.48
"1437",0.42,0.42
"1438",0.42,0.42
"1439",0.38,0.38
"1440",0.49,0.49
"1441",0.51,0.51
"1442",0.52,0.52
"1443",0.57,0.57
"1444",0.5,0.5
"1445",0.35,0.35
"1446",0.62,0.62
"1447",0.47,0.47
"1448",1.09,1.09
"1449",0.56,0.56
"1450",1.01,1.01
"1451",0.81,0.81
"1452",0.91,0.91
"1453",0.67,0.67
"1454",0.92,0.92
"1455",0.65,0.65
"1456",0.88,0.88
"1457",0.65,0.65
"1458",0.68,0.68
"1459",0.65,0.65
"1460",0.31,0.31
"1461",0.51,0.51
"1462",0.28,0.28
"1463",0.54,0.54
"1464",0.32,0.32
"1465",0.62,0.62
"1466",0.31,0.31
"1467",0.6,0.6
"1468",0.35,0.35
"1469",0.46,0.46
"1470",0.38,0.38
"1471",0.48,0.48
"1472",0.31,0.31
"1473",0.38,0.38
"1474",0.41,0.41
"1475",0.48,0.48
"1476",0.37,0.37
"1477",0.43,0.43
"1478",0.36,0.36
"1479",0.41,0.41
"1480",0.45,0.45
"1481",0.5,0.5
"1482",0.51,0.51
"1483",0.32,0.32
"1484",0.52,0.52
"1485",0.55,0.55
"1486",0.87,0.87
"1487",0.58,0.58
"1488",0.75,0.75
"1489",0.85,0.85
"1490",1.19,1.19
"1491",1.14,1.14
"1492",1.25,1.25
"1493",0.83,0.83
"1494",1.08,1.08
"1495",0.79,0.79
"1496",0.83,0.83
"1497",0.8,0.8
"1498",0.63,0.63
"1499",0.72,0.72
"1500",0.43,0.43
"1501",0.6,0.6
"1502",0.45,0.45
"1503",0.65,0.65
"1504",0.33,0.33
"1505",0.6,0.6
"1506",0.34,0.34
"1507",0.49,0.49
"1508",0.34,0.34
"1509",0.46,0.46
"1510",0.35,0.35
"1511",0.49,0.49
"1512",0.29,0.29
"1513",0.55,0.55
"1514",0.39,0.39
"1515",0.54,0.54
"1516",0.39,0.39
"1517",0.5,0.5
"1518",0.32,0.32
"1519",0.38,0.38
"1520",0.41,0.41
"1521",0.39,0.39
"1522",0.42,0.42
"1523",0.41,0.41
"1524",0.56,0.56
"1525",0.41,0.41
"1526",0.56,0.56
"1527",0.41,0.41
"1528",0.62,0.62
"1529",0.46,0.46
"1530",0.6,0.6
"1531",0.43,0.43
"1532",0.59,0.59
"1533",0.4,0.4
"1534",0.58,0.58
"1535",0.51,0.51
"1536",0.49,0.49
"1537",0.66,0.66
"1538",0.45,0.45
"1539",0.53,0.53
"1540",0.31,0.31
"1541",0.57,0.57
"1542",0.41,0.41
"1543",0.6,0.6
"1544",0.42,0.42
"1545",0.59,0.59
"1546",0.39,0.39
"1547",0.57,0.57
"1548",0.35,0.35
"1549",0.52,0.52
"1550",0.32,0.32
"1551",0.49,0.49
"1552",0.33,0.33
"1553",0.48,0.48
"1554",0.32,0.32
"1555",0.48,0.48
"1556",0.33,0.33
"1557",0.33,0.33
"1558",0.36,0.36
"1559",0.34,0.34
"1560",0.58,0.58
"1561",0.61,0.61
"1562",1.31,1.31
"1563",0.51,0.51
"1564",1.1,1.1
"1565",0.77,0.77
"1566",1.17,1.17
"1567",0.59,0.59
"1568",0.92,0.92
"1569",0.72,0.72
"1570",0.94,0.94
"1571",0.46,0.46
"1572",0.94,0.94
"1573",0.46,0.46
"1574",0.88,0.88
"1575",0.54,0.54
"1576",0.67,0.67
"1577",0.66,0.66
"1578",0.33,0.33
"1579",0.75,0.75
"1580",0.45,0.45
"1581",0.51,0.51
"1582",0.3,0.3
"1583",0.61,0.61
"1584",0.31,0.31
"1585",0.65,0.65
"1586",0.44,0.44
"1587",0.55,0.55
"1588",0.43,0.43
"1589",0.44,0.44
"1590",0.76,0.76
"1591",0.43,0.43
"1592",0.62,0.62
"1593",0.437,0.437
"1594",0.785,0.785
"1595",NA,NA
"1596",NA,NA
"1597",0.58,0.58
"1598",0.79,0.79
"1599",0.74,0.74
"1600",0.89,0.89
"1601",0.52,0.52
"1602",0.81,0.81
"1603",0.61,0.61
"1604",0.71,0.71
"1605",0.65,0.65
"1606",0.55,0.55
"1607",0.55,0.55
"1608",0.45,0.45
"1609",0.62,0.62
"1610",0.28,0.28
"1611",0.52,0.52
"1612",0.32,0.32
"1613",0.51,0.51
"1614",0.28,0.28
"1615",0.49,0.49
"1616",0.49,0.49
"1617",0.49,0.49
"1618",0.3,0.3
"1619",0.43,0.43
"1620",0.28,0.28
"1621",0.37,0.37
"1622",0.37,0.37
"1623",0.35,0.35
"1624",0.35,0.35
"1625",0.369,0.369
"1626",0.343,0.343
"1627",0.244,0.244
"1628",0.608,0.608
"1629",0.45,0.45
"1630",0.79,0.79
"1631",0.51,0.51
"1632",0.7,0.7
"1633",0.5,0.5
"1634",0.78,0.78
"1635",0.56,0.56
"1636",0.76,0.76
"1637",0.66,0.66
"1638",0.61,0.61
"1639",0.54,0.54
"1640",0.54,0.54
"1641",0.64,0.64
"1642",0.34,0.34
"1643",0.49,0.49
"1644",0.27,0.27
"1645",0.55,0.55
"1646",0.32,0.32
"1647",0.39,0.39
"1648",0.26,0.26
"1649",0.53,0.53
"1650",0.3,0.3
"1651",0.41,0.41
"1652",0.33,0.33
"1653",0.35,0.35
"1654",0.28,0.28
"1655",0.44,0.44
"1656",0.36,0.36
"1657",0.29,0.29
"1658",0.28,0.28
"1659",0.36,0.36
"1660",0.71,0.71
"1661",0.33,0.33
"1662",0.47,0.47
"1663",0.31,0.31
"1664",0.57,0.57
"1665",0.31,0.31
"1666",0.58,0.58
"1667",0.39,0.39
"1668",0.33,0.33
"1669",0.57,0.57
"1670",0.41,0.41
"1671",0.46,0.46
"1672",0.32,0.32
"1673",0.54,0.54
"1674",0.31,0.31
"1675",0.36,0.36
"1676",0.3,0.3
"1677",0.4,0.4
"1678",0.3,0.3
"1679",0.49,0.49
"1680",0.28,0.28
"1681",0.52,0.52
"1682",0.28,0.28
"1683",0.44,0.44
"1684",0.33,0.33
"1685",0.37,0.37
"1686",0.34,0.34
"1687",0.39,0.39
"1688",0.33,0.33
"1689",0.31,0.31
"1690",0.4,0.4
"1691",0.27,0.27
"1692",0.6,0.6
"1693",0.38,0.38
"1694",0.52,0.52
"1695",0.38,0.38
"1696",0.54,0.54
"1697",0.42,0.42
"1698",0.53,0.53
"1699",0.51,0.51
"1700",0.58,0.58
"1701",0.4,0.4
"1702",0.57,0.57
"1703",0.51,0.51
"1704",0.37,0.37
"1705",0.53,0.53
"1706",0.36,0.36
"1707",0.61,0.61
"1708",0.36,0.36
"1709",0.47,0.47
"1710",0.33,0.33
"1711",0.49,0.49
"1712",0.3,0.3
"1713",0.48,0.48
"1714",0.38,0.38
"1715",0.32,0.32
"1716",0.35,0.35
"1717",0.33,0.33
"1718",0.29,0.29
"1719",0.25,0.25
"1720",0.36,0.36
"1721",0.31,0.31
"1722",0.32,0.32
"1723",0.25,0.25
"1724",0.38,0.38
"1725",0.32,0.32
"1726",0.38,0.38
"1727",0.3,0.3
"1728",0.46,0.46
"1729",0.4,0.4
"1730",0.56,0.56
"1731",0.54,0.54
"1732",0.42,0.42
"1733",0.52,0.52
"1734",0.3,0.3
"1735",0.47,0.47
"1736",0.31,0.31
"1737",0.42,0.42
"1738",0.3,0.3
"1739",0.47,0.47
"1740",0.35,0.35
"1741",0.39,0.39
"1742",0.31,0.31
"1743",0.39,0.39
"1744",0.32,0.32
"1745",0.45,0.45
"1746",0.31,0.31
"1747",0.29,0.29
"1748",0.33,0.33
"1749",0.29,0.29
"1750",0.33,0.33
"1751",0.32,0.32
"1752",0.34,0.34
"1753",0.3,0.3
"1754",0.28,0.28
"1755",0.29,0.29
"1756",0.29,0.29
"1757",0.31,0.31
"1758",0.31,0.31
"1759",0.35,0.35
"1760",0.42,0.42
"1761",0.51,0.51
"1762",0.36,0.36
"1763",0.4,0.4
"1764",0.35,0.35
"1765",0.39,0.39
"1766",0.32,0.32
"1767",0.51,0.51
"1768",0.38,0.38
"1769",0.46,0.46
"1770",0.33,0.33
"1771",0.59,0.59
"1772",0.39,0.39
"1773",0.52,0.52
"1774",0.3,0.3
"1775",0.54,0.54
"1776",0.33,0.33
"1777",0.43,0.43
"1778",0.46,0.46
"1779",0.47,0.47
"1780",0.33,0.33
"1781",0.39,0.39
"1782",0.4,0.4
"1783",0.38,0.38
"1784",0.68,0.68
"1785",0.36,0.36
"1786",0.68,0.68
"1787",0.41,0.41
"1788",0.63,0.63
"1789",0.48,0.48
"1790",1.02,1.02
"1791",0.5,0.5
"1792",0.76,0.76
"1793",0.48,0.48
"1794",0.71,0.71
"1795",0.58,0.58
"1796",0.57,0.57
"1797",0.71,0.71
"1798",0.49,0.49
"1799",0.61,0.61
"1800",0.38,0.38
"1801",0.7,0.7
"1802",0.32,0.32
"1803",0.78,0.78
"1804",0.4,0.4
"1805",0.67,0.67
"1806",0.4,0.4
"1807",0.54,0.54
"1808",0.41,0.41
"1809",0.5,0.5
"1810",0.42,0.42
"1811",0.65,0.65
"1812",0.66,0.66
"1813",0.5,0.5
"1814",0.5,0.5
"1815",0.41,0.41
"1816",0.81,0.81
"1817",0.45,0.45
"1818",0.96,0.96
"1819",0.43,0.43
"1820",0.69,0.69
"1821",0.5,0.5
"1822",0.85,0.85
"1823",0.56,0.56
"1824",0.9,0.9
"1825",0.7,0.7
"1826",0.79,0.79
"1827",0.91,0.91
"1828",0.88,0.88
"1829",0.61,0.61
"1830",0.69,0.69
"1831",0.56,0.56
"1832",0.65,0.65
"1833",0.7,0.7
"1834",0.37,0.37
"1835",0.59,0.59
"1836",0.33,0.33
"1837",0.46,0.46
"1838",0.27,0.27
"1839",0.55,0.55
"1840",0.4,0.4
"1841",0.39,0.39
"1842",0.28,0.28
"1843",0.52,0.52
"1844",0.61,0.61
"1845",0.5,0.5
"1846",0.56,0.56
"1847",0.45,0.45
"1848",0.51,0.51
"1849",0.52,0.52
"1850",0.6,0.6
"1851",0.31,0.31
"1852",0.7,0.7
"1853",0.37,0.37
"1854",0.68,0.68
"1855",0.54,0.54
"1856",0.57,0.57
"1857",0.46,0.46
"1858",0.78,0.78
"1859",0.6,0.6
"1860",1.04,1.04
"1861",0.7,0.7
"1862",0.81,0.81
"1863",0.49,0.49
"1864",0.69,0.69
"1865",0.64,0.64
"1866",0.4,0.4
"1867",0.46,0.46
"1868",0.28,0.28
"1869",0.55,0.55
"1870",0.26,0.26
"1871",0.44,0.44
"1872",0.29,0.29
"1873",0.4,0.4
"1874",0.27,0.27
"1875",0.54,0.54
"1876",0.37,0.37
"1877",0.35,0.35
"1878",0.28,0.28
"1879",0.46,0.46
"1880",0.44,0.44
"1881",0.47,0.47
"1882",0.38,0.38
"1883",0.39,0.39
"1884",0.47,0.47
"1885",0.35,0.35
"1886",0.43,0.43
"1887",0.32,0.32
"1888",0.57,0.57
"1889",0.37,0.37
"1890",0.58,0.58
"1891",0.46,0.46
"1892",0.42,0.42
"1893",0.44,0.44
"1894",0.45,0.45
"1895",0.32,0.32
"1896",0.47,0.47
"1897",0.5,0.5
"1898",0.44,0.44
"1899",0.54,0.54
"1900",0.3,0.3
"1901",0.49,0.49
"1902",0.31,0.31
"1903",0.53,0.53
"1904",0.28,0.28
"1905",0.4,0.4
"1906",0.32,0.32
"1907",0.43,0.43
"1908",0.32,0.32
"1909",0.37,0.37
"1910",0.32,0.32
"1911",0.5,0.5
"1912",0.29,0.29
"1913",0.38,0.38
"1914",0.29,0.29
"1915",0.37,0.37
"1916",0.44,0.44
"1917",0.48,0.48
"1918",0.47,0.47
"1919",0.45,0.45
"1920",0.45,0.45
"1921",0.37,0.37
"1922",0.56,0.56
"1923",0.33,0.33
"1924",0.46,0.46
"1925",0.32,0.32
"1926",0.66,0.66
"1927",0.47,0.47
"1928",0.61,0.61
"1929",0.44,0.44
"1930",0.65,0.65
"1931",0.51,0.51
"1932",0.56,0.56
"1933",0.61,0.61
"1934",0.41,0.41
"1935",0.42,0.42
"1936",0.29,0.29
"1937",0.44,0.44
"1938",0.28,0.28
"1939",0.37,0.37
"1940",0.29,0.29
"1941",0.5,0.5
"1942",0.28,0.28
"1943",0.35,0.35
"1944",0.36,0.36
"1945",0.47,0.47
"1946",0.32,0.32
"1947",0.38,0.38
"1948",0.33,0.33
"1949",0.39,0.39
"1950",0.35,0.35
"1951",0.34,0.34
"1952",0.36,0.36
"1953",0.26,0.26
"1954",0.4,0.4
"1955",0.26,0.26
"1956",0.49,0.49
"1957",0.38,0.38
"1958",1.06,1.06
"1959",0.32,0.32
"1960",0.56,0.56
"1961",0.36,0.36
"1962",0.6,0.6
"1963",0.47,0.47
"1964",0.42,0.42
"1965",0.47,0.47
"1966",0.32,0.32
"1967",0.63,0.63
"1968",0.3,0.3
"1969",0.49,0.49
"1970",0.27,0.27
"1971",0.47,0.47
"1972",0.32,0.32
"1973",0.49,0.49
"1974",0.28,0.28
"1975",0.46,0.46
"1976",0.31,0.31
"1977",0.46,0.46
"1978",0.28,0.28
"1979",0.52,0.52
"1980",0.34,0.34
"1981",0.5,0.5
"1982",NA,NA
"1983",0.4,0.4
"1984",0.31,0.31
"1985",0.29,0.29
"1986",0.26,0.26
"1987",0.27,0.27
"1988",0.41,0.41
"1989",0.33,0.33
"1990",0.45,0.45
"1991",0.32,0.32
"1992",0.44,0.44
"1993",0.26,0.26
"1994",0.33,0.33
"1995",0.43,0.43
"1996",0.42,0.42
"1997",0.34,0.34
"1998",0.34,0.34
"1999",0.47,0.47
"2000",0.31,0.31
"2001",0.4,0.4
"2002",0.26,0.26
"2003",0.38,0.38
"2004",0.28,0.28
"2005",0.57,0.57
"2006",0.35,0.35
"2007",0.52,0.52
"2008",0.28,0.28
"2009",0.31,0.31
"2010",0.3,0.3
"2011",0.39,0.39
"2012",0.29,0.29
"2013",0.36,0.36
"2014",0.35,0.35
"2015",0.36,0.36
"2016",0.53,0.53
"2017",0.41,0.41
"2018",0.37,0.37
"2019",0.3,0.3
"2020",0.45,0.45
"2021",0.36,0.36
"2022",0.66,0.66
"2023",0.34,0.34
"2024",0.51,0.51
"2025",0.54,0.54
"2026",0.69,0.69
"2027",0.48,0.48
"2028",0.56,0.56
"2029",0.48,0.48
"2030",0.37,0.37
"2031",0.49,0.49
"2032",0.29,0.29
"2033",0.54,0.54
"2034",0.33,0.33
"2035",0.43,0.43
"2036",0.33,0.33
"2037",0.73,0.73
"2038",0.38,0.38
"2039",0.47,0.47
"2040",0.33,0.33
"2041",0.4,0.4
"2042",0.3,0.3
"2043",0.32,0.32
"2044",0.41,0.41
"2045",0.4,0.4
"2046",0.46,0.46
"2047",0.29,0.29
"2048",0.39,0.39
"2049",0.27,0.27
"2050",0.35,0.35
"2051",0.29,0.29
"2052",0.49,0.49
"2053",0.44,0.44
"2054",0.53,0.53
"2055",0.59,0.59
"2056",0.65,0.65
"2057",0.55,0.55
"2058",0.46,0.46
"2059",0.5,0.5
"2060",0.29,0.29
"2061",0.45,0.45
"2062",0.31,0.31
"2063",0.46,0.46
"2064",0.29,0.29
"2065",0.39,0.39
"2066",0.31,0.31
"2067",0.49,0.49
"2068",0.57,0.57
"2069",0.53,0.53
"2070",0.6,0.6
"2071",0.58,0.58
"2072",0.64,0.64
"2073",0.45,0.45
"2074",0.63,0.63
"2075",0.44,0.44
"2076",0.59,0.59
"2077",0.41,0.41
"2078",0.64,0.64
"2079",0.4,0.4
"2080",0.72,0.72
"2081",0.39,0.39
"2082",0.53,0.53
"2083",0.43,0.43
"2084",0.4,0.4
"2085",0.49,0.49
"2086",0.4,0.4
"2087",0.48,0.48
"2088",NA,NA
"2089",0.37,0.37
"2090",0.28,0.28
"2091",0.5,0.5
"2092",0.31,0.31
"2093",0.43,0.43
"2094",0.28,0.28
"2095",0.35,0.35
"2096",0.29,0.29
"2097",0.45,0.45
"2098",0.29,0.29
"2099",0.44,0.44
"2100",0.35,0.35
"2101",0.37,0.37
"2102",0.37,0.37
"2103",0.32,0.32
"2104",0.29,0.29
"2105",0.33,0.33
"2106",0.3,0.3
"2107",0.27,0.27
"2108",0.45,0.45
"2109",0.27,0.27
"2110",0.31,0.31
"2111",0.39,0.39
"2112",0.31,0.31
"2113",0.29,0.29
"2114",0.27,0.27
"2115",0.53,0.53
"2116",0.33,0.33
"2117",0.43,0.43
"2118",0.29,0.29
"2119",0.68,0.68
"2120",0.25,0.25
"2121",0.33,0.33
"2122",0.27,0.27
"2123",0.47,0.47
"2124",0.29,0.29
"2125",0.37,0.37
"2126",0.31,0.31
"2127",0.33,0.33
"2128",0.31,0.31
"2129",0.27,0.27
"2130",0.25,0.25
"2131",0.29,0.29
"2132",0.54,0.54
"2133",0.3,0.3
"2134",0.37,0.37
"2135",0.46,0.46
"2136",0.74,0.74
"2137",0.36,0.36
"2138",0.69,0.69
"2139",0.52,0.52
"2140",0.51,0.51
"2141",0.41,0.41
"2142",0.3,0.3
"2143",NA,NA
"2144",0.45,0.45
"2145",0.27,0.27
"2146",0.32,0.32
"2147",0.28,0.28
"2148",0.49,0.49
"2149",0.31,0.31
"2150",0.39,0.39
"2151",0.3,0.3
"2152",0.28,0.28
"2153",0.28,0.28
"2154",0.29,0.29
"2155",0.29,0.29
"2156",0.29,0.29
"2157",0.27,0.27
"2158",0.24,0.24
"2159",0.25,0.25
"2160",0.26,0.26
"2161",0.31,0.31
"2162",0.32,0.32
"2163",0.5,0.5
"2164",0.33,0.33
"2165",0.55,0.55
"2166",0.52,0.52
"2167",0.36,0.36
"2168",0.43,0.43
"2169",0.31,0.31
"2170",0.51,0.51
"2171",0.27,0.27
"2172",0.47,0.47
"2173",0.3,0.3
"2174",0.43,0.43
"2175",0.34,0.34
"2176",0.41,0.41
"2177",0.29,0.29
"2178",0.36,0.36
"2179",0.3,0.3
"2180",0.35,0.35
"2181",0.3,0.3
"2182",0.38,0.38
"2183",0.26,0.26
"2184",NA,NA
"2185",0.552,0.552
"2186",NA,NA
"2187",0.385,0.385
"2188",NA,NA
"2189",NA,NA
"2190",NA,NA
"2191",0.552,0.552
"2192",NA,NA
"2193",0.403,0.403
"2194",NA,NA
"2195",0.426,0.426
"2196",NA,NA
"2197",0.465,0.465
"2198",NA,NA
"2199",0.337,0.337
"2200",NA,NA
"2201",0.339,0.359
"2202",NA,NA
"2203",0.356,0.376
"2204",NA,NA
"2205",0.432,0.452
"2206",NA,NA
"2207",0.48,0.5
"2208",NA,NA
"2209",0.345,0.365
"2210",NA,NA
"2211",0.365,0.385
"2212",NA,NA
"2213",0.424,0.444
"2214",NA,NA
"2215",0.467,0.486
"2216",NA,NA
"2217",0.487,0.487
"2218",NA,NA
"2219",0.39,0.41
"2220",NA,NA
"2221",0.466,0.466
"2222",NA,NA
"2223",0.648,0.648
"2224",NA,NA
"2225",0.496,0.496
"2226",NA,NA
"2227",0.586,0.586
"2228",NA,NA
"2229",0.634,0.634
"2230",NA,NA
"2231",0.788,0.788
"2232",NA,NA
"2233",0.772,0.772
"2234",NA,NA
"2235",0.719,0.719
"2236",NA,NA
"2237",0.485,0.485
"2238",NA,NA
"2239",0.492,0.492
"2240",NA,NA
"2241",0.357,0.357
"2242",NA,NA
"2243",0.277,0.297
"2244",NA,NA
"2245",0.227,0.247
"2246",NA,NA
"2247",NA,NA
"2248",NA,NA
"2249",0.323,0.343
"2250",NA,NA
"2251",0.399,0.419
"2252",NA,NA
"2253",0.336,0.353
"2254",NA,NA
"2255",0.248,0.266
"2256",NA,NA
"2257",0.342,0.361
"2258",NA,NA
"2259",0.39,0.39
"2260",NA,NA
"2261",0.371,0.371
"2262",NA,NA
"2263",0.608,0.608
"2264",NA,NA
"2265",0.459,0.459
"2266",NA,NA
"2267",0.662,0.662
"2268",NA,NA
"2269",NA,NA
"2270",NA,NA
"2271",0.626,0.626
"2272",NA,NA
"2273",0.564,0.564
"2274",NA,NA
"2275",0.531,0.531
"2276",NA,NA
"2277",0.557,0.557
"2278",NA,NA
"2279",0.379,0.379
"2280",NA,NA
"2281",0.322,0.331
"2282",NA,NA
"2283",0.328,0.339
"2284",NA,NA
"2285",0.283,0.293
"2286",NA,NA
"2287",0.424,0.435
"2288",NA,NA
"2289",0.377,0.387
"2290",NA,NA
"2291",0.204,0.213
"2292",NA,NA
"2293",0.303,0.311
"2294",NA,NA
"2295",0,0.206
"2296",0.443,0.443
"2297",0.448,0.448
"2298",0.419,0.419
"2299",0.392,0.392
"2300",0.418,0.418
"2301",0.519,0.519
"2302",0.497,0.497
"2303",0.644,0.644
"2304",0.29,0.29
"2305",0.378,0.378
"2306",0.285,0.285
"2307",1.002,1.002
"2308",0.627,0.627
"2309",0.627,0.627
"2310",0.388,0.388
"2311",0.458,0.458
"2312",0.34,0.34
"2313",0.653,0.653
"2314",0.355,0.355
"2315",0.345,0.345
"2316",0.396,0.396
"2317",0.534,0.534
"2318",0.354,0.354
"2319",0.427,0.427
"2320",0.365,0.365
"2321",0.418,0.418
"2322",0.334,0.334
"2323",0.343,0.343
"2324",0.475,0.475
"2325",0.493,0.493
"2326",0.41,0.41
"2327",0.28,0.28
"2328",0.296,0.296
"2329",0.351,0.351
"2330",0.324,0.324
"2331",0.362,0.362
"2332",0.394,0.394
"2333",0.394,0.394
"2334",0.554,0.554
"2335",0.715,0.715
"2336",0.345,0.345
"2337",0.421,0.421
"2338",0.371,0.371
"2339",0.496,0.496
"2340",0.364,0.364
"2341",0.409,0.409
"2342",0.244,0.244
"2343",0.396,0.396
"2344",0.296,0.296
"2345",0.357,0.357
"2346",0.363,0.363
"2347",0.458,0.458
"2348",0.584,0.584
"2349",0.514,0.514
"2350",0.416,0.416
"2351",0.661,0.661
"2352",0.647,0.647
"2353",0.79,0.79
"2354",0.569,0.569
"2355",0.585,0.585
"2356",0.483,0.483
"2357",0.488,0.488
"2358",0.524,0.524
"2359",0.434,0.434
"2360",0.62,0.62
"2361",0.53,0.53
"2362",0.677,0.677
"2363",0.493,0.493
"2364",0.571,0.571
"2365",0.31,0.31
"2366",0.59,0.59
"2367",0.336,0.336
"2368",0.44,0.44
"2369",0.401,0.401
"2370",0.382,0.382
"2371",0.37,0.37
"2372",0.421,0.421
"2373",0.537,0.537
"2374",0.39,0.39
"2375",0.444,0.444
"2376",0.359,0.359
"2377",0.348,0.348
"2378",0.296,0.296
"2379",0.482,0.482
"2380",0.274,0.274
"2381",0.381,0.381
"2382",0.44,0.44
"2383",0.537,0.537
"2384",0.29,0.29
"2385",0.438,0.438
"2386",0.38,0.38
"2387",0.455,0.455
"2388",0.309,0.309
"2389",0.391,0.391
"2390",0.336,0.336
"2391",0.367,0.367
"2392",0.433,0.433
"2393",0.427,0.427
"2394",0.454,0.454
"2395",0.359,0.359
"2396",0.576,0.576
"2397",0.339,0.339
"2398",0.216,0.216
"2399",0.302,0.302
"2400",0.442,0.442
"2401",0.474,0.474
"2402",0.526,0.526
"2403",0.299,0.299
"2404",0.634,0.634
"2405",0.405,0.405
"2406",0.539,0.539
"2407",0.404,0.404
"2408",0.574,0.574
"2409",0.434,0.434
"2410",0.458,0.458
"2411",0.418,0.418
"2412",0.414,0.414
"2413",0.482,0.482
"2414",0.388,0.388
"2415",0.92,0.92
"2416",0.372,0.372
"2417",0.744,0.744
"2418",0.502,0.502
"2419",0.762,0.762
