"","values","value2"
"802",19.064,19.064
"803",26.3155,26.3155
"804",16.447,16.447
"805",8.074,8.074
"806",21.83,21.83
"807",5.9805,5.9805
"808",20.933,20.933
"809",2.5415,2.5415
"810",65.191,65.191
"811",4.0375,4.0375
"812",6.978,6.978
"813",2.093,2.093
"814",25.418,25.418
"815",2.093,2.093
"816",24.82,24.82
"817",1.3225,1.3225
"818",12.56,12.56
"819",0.897,0.897
"820",8.597,8.597
"821",1.495,1.495
"822",14.952,14.952
"823",3.289,3.289
"824",9.868,9.868
"825",10.167,10.167
"826",12.709,12.709
"827",23.1755,23.1755
"828",6.878,6.878
"829",12.1115,12.1115
"830",12.56,12.56
"831",21.8675,21.8675
"832",5.383,5.383
"833",6.728,6.728
"834",0.897,0.897
"835",7.0275,7.0275
"836",9.868,9.868
"837",12.56,12.56
"838",99.182,99.182
"839",3.845,3.845
"840",20.634,20.634
"841",0.598,0.598
"842",18.241,18.241
"843",1.9435,1.9435
"844",22.129,22.129
"845",4.2365,4.2365
"846",26.486,26.486
"847",1.346,1.346
"848",24.222,24.222
"849",2.2425,2.2425
"850",17.045,17.045
"851",5.383,5.383
"852",13.884,13.884
"853",0.7475,0.7475
"854",1.3,1.3
"855",3.8875,3.8875
"856",23.591,23.591
"857",4.486,4.486
"858",6.28,6.28
"859",14.2045,14.2045
"860",11.663,11.663
"861",23.496,23.496
"862",17.942,17.942
"863",33.375,33.375
"864",11.595,11.595
"865",14.418,14.418
"866",4.005,4.005
"867",9.612,9.612
"868",23.14,23.14
"869",7.3695,7.3695
"870",14.952,14.952
"871",7.0085,7.0085
"872",39.302,39.302
"873",3.9515,3.9515
"874",9.612,9.612
"875",0.6675,0.6675
"876",34.39,34.39
"877",1.709,1.709
"878",25.418,25.418
"879",2.441,2.441
"880",15.41,15.41
"881",1.5485,1.5485
"882",26.7,26.7
"883",0.9345,0.9345
"884",13.884,13.884
"885",2.492,2.492
"886",14.525,14.525
"887",2.0175,2.0175
"888",4.272,4.272
"889",2.67,2.67
"890",4.379,4.379
"891",2.2125,2.2125
"892",5.767,5.767
"893",31.3995,31.3995
"894",9.459,9.459
"895",51.798,51.798
"896",37.38,37.38
"897",41.0115,41.0115
"898",25.846,25.846
"899",4.165,4.165
"900",17.088,17.088
"901",6.7895,6.7895
"902",13.884,13.884
"903",2.136,2.136
"904",7.171,7.171
"905",2.4565,2.4565
"906",19.865,19.865
"907",3.418,3.418
"908",19.865,19.865
"909",2.2125,2.2125
"910",15.379,15.379
"911",1.246,1.246
"912",46.28,46.28
"913",2.67,2.67
"914",15.219,15.219
"915",2.35,2.35
"916",22.581,22.581
"917",5.767,5.767
"918",16.02,16.02
"919",4.913,4.913
"920",10.894,10.894
"921",20.399,20.399
"922",22.855,22.855
"923",29.1565,29.1565
"924",16.234,16.234
"925",79.3375,79.3375
"926",12.282,12.282
"927",6.5415,6.5415
"928",13.617,13.617
"929",7.476,7.476
"930",9.185,9.185
"931",4.0585,4.0585
"932",21.574,21.574
"933",3.097,3.097
"934",21.716,21.716
"935",2.99,2.99
"936",21.36,21.36
"937",4.005,4.005
"938",NA,NA
"939",1.5255,1.5255
"940",5.34,5.34
"941",1.175,1.175
"942",8.544,8.544
"943",1.175,1.175
"944",7.476,7.476
"945",1.0145,1.0145
"946",15.105,15.105
"947",3.5245,3.5245
"948",27.127,27.127
"949",3.0705,3.0705
"950",9.826,9.826
"951",4.913,4.913
"952",26.7,26.7
"953",8.117,8.117
"954",14.525,14.525
"955",13.172,13.172
"956",14.952,14.952
"957",36.6325,36.6325
"958",17.756,17.756
"959",29.4765,29.4765
"960",16.447,16.447
"961",2.4565,2.4565
"962",7.049,7.049
"963",2.136,2.136
"964",10.894,10.894
"965",1.602,1.602
"966",16.234,16.234
"967",1.3885,1.3885
"968",25.418,25.418
"969",3.0975,3.0975
"970",24.35,24.35
"971",1.709,1.709
"972",5.34,5.34
"973",3.9515,3.9515
"974",NA,NA
"975",4.0585,4.0585
"976",14.525,14.525
"977",35.6,35.6
"978",15.105,15.105
"979",23.674,23.674
"980",18.156,18.156
"981",33.856,33.856
"982",16.234,16.234
"983",33.4285,33.4285
"984",13.67,13.67
"985",20.6125,20.6125
"986",16.661,16.661
"987",22.161,22.161
"988",55.002,55.002
"989",2.314,2.314
"990",15.562,15.562
"991",6.141,6.141
"992",19.865,19.865
"993",1.8305,1.8305
"994",35.885,35.885
"995",1.388,1.388
"996",26.853,26.853
"997",1.922,1.922
"998",16.874,16.874
"999",3.738,3.738
"1000",9.765,9.765
"1001",6.1945,6.1945
"1002",15.806,15.806
"1003",9.826,9.826
"1004",23.71,23.71
"1005",37.024,37.024
"1006",9.826,9.826
"1007",42.079,42.079
"1008",NA,NA
"1009",7.6895,7.6895
"1010",13.03,13.03
"1011",6.622,6.622
"1012",25.846,25.846
"1013",3.097,3.097
"1014",16.234,16.234
"1015",2.203,2.203
"1016",20.078,20.078
"1017",NA,NA
"1018",NA,NA
"1019",NA,NA
