"","values","value2"
"875",0.00925,0.00925
"876",0.0471,0.0471
"877",0.012,0.012
"878",0.0388,0.0388
"879",0.0156,0.0156
"880",0.0371,0.0371
"881",0.01765,0.01765
"882",0.0573,0.0573
"883",0.00885,0.00885
"884",0.0304,0.0304
"885",0.0543,0.0543
"886",0.0175,0.0175
"887",0.01065,0.01065
"888",0.0094,0.0094
"889",0.0148,0.0148
"890",0.0122,0.0122
"891",0.0183,0.0183
"892",0.0128,0.0128
"893",0.03605,0.03605
"894",0.0192,0.0192
"895",0.0469,0.0469
"896",0.0312,0.0312
"897",0.0304,0.0304
"898",0.0202,0.0202
"899",0.0196,0.0196
"900",0.0254,0.0254
"901",0.0317,0.0317
"902",0.0193,0.0193
"903",0.00925,0.00925
"904",0.0145,0.0145
"905",0.023,0.023
"906",0.0317,0.0317
"907",0.0317,0.0317
"908",0.0352,0.0352
"909",0.0123,0.0123
"910",0.0222,0.0222
"911",0.0087,0.0087
"912",0.0521,0.0521
"913",0.02885,0.02885
"914",0.02,0.02
"915",0.0296,0.0296
"916",0.0239,0.0239
"917",0.0239,0.0239
"918",0.0136,0.0136
"919",0.02245,0.02245
"920",0.0319,0.0319
"921",0.0369,0.0369
"922",0.0249,0.0249
"923",0.068,0.068
"924",0.021,0.021
"925",0.17465,0.17465
"926",0.0786,0.0786
"927",0.03365,0.03365
"928",0.0276,0.0276
"929",0.03165,0.03165
"930",0.0314,0.0314
"931",0.023,0.023
"932",0.023,0.023
"933",0.01635,0.01635
"934",0.0277,0.0277
"935",0.02345,0.02345
"936",0.0457,0.0457
"937",0.0261,0.0261
"938",0.0427,0.0427
"939",0.01475,0.01475
"940",0.0135,0.0135
"941",0.0089,0.0089
"942",0.0191,0.0191
"943",0.00895,0.00895
"944",0.0183,0.0183
"945",0.0101,0.0101
"946",0.0225,0.0225
"947",0.0328,0.0328
"948",0.0258,0.0258
"949",0.02705,0.02705
"950",0.0213,0.0213
"951",0.03855,0.03855
"952",0.0466,0.0466
"953",0.0187,0.0187
"954",0.0167,0.0167
"955",0.02165,0.02165
"956",0.0189,0.0189
"957",0.0374,0.0374
"958",0.0152,0.0152
"959",0.04535,0.04535
"960",0.0204,0.0204
"961",0.0198,0.0198
"962",0.0169,0.0169
"963",0.0086,0.0086
"964",0.0259,0.0259
"965",0.0197,0.0197
"966",0.066,0.066
"967",0.01345,0.01345
"968",0.0358,0.0358
"969",0.0371,0.0371
"970",0.0293,0.0293
"971",0.01235,0.01235
"972",0.0112,0.0112
"973",0.02925,0.02925
"974",0.0155,0.0155
"975",0.03135,0.03135
"976",0.0185,0.0185
"977",0.12215,0.12215
"978",0.0178,0.0178
"979",0.0386,0.0386
"980",0.0213,0.0213
"981",0.04445,0.04445
"982",0.0249,0.0249
"983",0.0392,0.0392
"984",0.0173,0.0173
"985",0.0239,0.0239
"986",0.0182,0.0182
"987",0.0362,0.0362
"988",0.0461,0.0461
"989",0.0169,0.0169
"990",0.035,0.035
"991",0.0638,0.0638
"992",0.0355,0.0355
"993",0.00885,0.00885
"994",0.0375,0.0375
"995",0.0106,0.0106
"996",0.0309,0.0309
"997",0.01795,0.01795
"998",0.0235,0.0235
"999",0.0124,0.0124
"1000",0.0107,0.0107
"1001",0.0178,0.0178
